Format Version,1.23,Take Name,Take 2023-07-18 08.51.15 AM,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2023-07-18 08.51.15.962 AM,Capture Start Frame,150095,Total Frames in Take,1503,Total Exported Frames,1503,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,RigidBody:Marker 0deg,RigidBody:Marker 0deg,RigidBody:Marker 0deg,RigidBody:Marker 135deg,RigidBody:Marker 135deg,RigidBody:Marker 135deg,RigidBody:Marker 180deg,RigidBody:Marker 180deg,RigidBody:Marker 180deg,RigidBody:Marker 225deg,RigidBody:Marker 225deg,RigidBody:Marker 225deg,RigidBody:Marker 270deg,RigidBody:Marker 270deg,RigidBody:Marker 270deg,RigidBody:Marker 315deg,RigidBody:Marker 315deg,RigidBody:Marker 315deg,RigidBody:Marker 45deg,RigidBody:Marker 45deg,RigidBody:Marker 45deg,RigidBody:Marker 90deg,RigidBody:Marker 90deg,RigidBody:Marker 90deg,RigidBody:Marker Hub,RigidBody:Marker Hub,RigidBody:Marker Hub,Unlabeled 1191,Unlabeled 1191,Unlabeled 1191,Unlabeled 1192,Unlabeled 1192,Unlabeled 1192
,ID,"8B5E99B7257A11EE242E35EB6C54D898","8B5E99B7257A11EE242E35EB6C54D898","8B5E99B7257A11EE242E35EB6C54D898","8B5E99BF257A11EE242E35EB6C54D898","8B5E99BF257A11EE242E35EB6C54D898","8B5E99BF257A11EE242E35EB6C54D898","8B5E99BD257A11EE242E35EB6C54D898","8B5E99BD257A11EE242E35EB6C54D898","8B5E99BD257A11EE242E35EB6C54D898","8B5E99BC257A11EE242E35EB6C54D898","8B5E99BC257A11EE242E35EB6C54D898","8B5E99BC257A11EE242E35EB6C54D898","8B5E99BB257A11EE242E35EB6C54D898","8B5E99BB257A11EE242E35EB6C54D898","8B5E99BB257A11EE242E35EB6C54D898","8B5E99BE257A11EE242E35EB6C54D898","8B5E99BE257A11EE242E35EB6C54D898","8B5E99BE257A11EE242E35EB6C54D898","8B5E99B8257A11EE242E35EB6C54D898","8B5E99B8257A11EE242E35EB6C54D898","8B5E99B8257A11EE242E35EB6C54D898","8B5E99BA257A11EE242E35EB6C54D898","8B5E99BA257A11EE242E35EB6C54D898","8B5E99BA257A11EE242E35EB6C54D898","8B5E99B9257A11EE242E35EB6C54D898","8B5E99B9257A11EE242E35EB6C54D898","8B5E99B9257A11EE242E35EB6C54D898","1C79BD950257811EE","1C79BD950257811EE","1C79BD950257811EE","21C79BD950257811EE","21C79BD950257811EE","21C79BD950257811EE"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,11.919926,257.369690,283.264557,-161.182068,-221.013062,279.564850,35.989170,-294.650116,282.038513,229.133133,-205.731857,279.390533,298.227386,-61.401100,281.790924,211.363327,185.562744,282.483612,-177.380463,167.957123,280.660156,-249.785324,-27.658424,278.865997,29.455456,7.847888,293.146454,16.168158,833.985474,239.070999,,,
1,0.005000,11.918739,257.370239,283.271698,-161.174149,-221.017426,279.567902,35.992474,-294.653687,282.044983,229.139252,-205.738007,279.390411,298.223938,-61.395988,281.781677,211.355942,185.560669,282.479584,-177.385895,167.958115,280.659821,-249.785416,-27.656580,278.871216,29.462599,7.846197,293.148987,16.163109,833.987549,239.078384,,,
2,0.010000,11.918522,257.365021,283.274261,-161.182724,-221.012589,279.564484,35.982777,-294.652374,282.042694,229.133713,-205.733200,279.385254,298.226898,-61.398575,281.795563,211.356873,185.557709,282.482025,-177.379761,167.960236,280.652771,-249.782776,-27.653076,278.874786,29.457294,7.846495,293.145630,16.165783,833.984802,239.068039,,,
3,0.015000,11.916932,257.370697,283.270416,-161.185944,-221.013901,279.570038,35.984161,-294.653168,282.040710,229.141739,-205.732086,279.388763,298.224579,-61.400749,281.793457,211.354553,185.566666,282.479034,-177.381760,167.958984,280.658325,-249.787689,-27.655821,278.866028,29.463211,7.848155,293.151093,16.168232,833.982788,239.067886,,,
4,0.020000,11.917357,257.368774,283.269806,-161.181442,-221.011276,279.563477,35.984615,-294.648956,282.041290,229.132416,-205.737244,279.386139,298.225250,-61.398815,281.789124,211.356674,185.561905,282.487396,-177.386246,167.959763,280.655457,-249.786835,-27.652599,278.874725,29.455805,7.849068,293.153473,16.169157,833.982300,239.069061,,,
5,0.025000,11.922573,257.367096,283.269745,-161.179001,-221.012268,279.567383,35.992550,-294.655243,282.044769,229.138290,-205.730591,279.387939,298.223694,-61.399101,281.783691,211.361847,185.560242,282.484558,-177.388489,167.950775,280.659851,-249.785538,-27.652838,278.877563,29.456814,7.846779,293.157715,16.166159,833.983215,239.070251,,,
6,0.030000,11.918248,257.367432,283.271698,-161.184753,-221.014343,279.580414,35.981766,-294.645294,282.042328,229.134460,-205.731888,279.391541,298.226715,-61.403442,281.793213,211.360001,185.565186,282.487793,-177.388046,167.957245,280.659576,-249.788315,-27.656584,278.872162,29.454844,7.844212,293.150635,16.163961,833.984619,239.067154,,,
7,0.035000,11.913971,257.373840,283.263489,-161.183304,-221.012695,279.562561,35.986591,-294.649658,282.042755,229.134537,-205.731110,279.382843,298.230408,-61.398911,281.795044,211.359512,185.563171,282.483673,-177.384918,167.959076,280.659576,-249.789795,-27.651585,278.874176,29.460749,7.839998,293.150360,16.166687,833.990723,239.077515,,,
8,0.040000,11.914161,257.364685,283.269287,-161.183838,-221.018158,279.571259,35.988213,-294.652679,282.040833,229.135834,-205.731079,279.394318,298.228210,-61.399342,281.791260,211.361481,185.564224,282.487946,-177.380157,167.957687,280.654938,-249.785339,-27.654638,278.870544,29.455595,7.847753,293.154327,16.168104,833.988220,239.074020,,,
9,0.045000,11.919240,257.364441,283.268188,-161.185959,-221.010132,279.562317,35.992073,-294.654327,282.035461,229.131744,-205.733047,279.388428,298.221619,-61.400967,281.790009,211.359665,185.559387,282.479797,-177.385010,167.960220,280.659821,-249.792191,-27.651447,278.874756,29.456121,7.848564,293.149994,16.164673,833.986145,239.077255,,,
10,0.050000,11.909672,257.368652,283.271606,-161.184097,-221.013260,279.565826,35.986423,-294.655670,282.044678,229.134048,-205.732407,279.391571,298.229858,-61.395412,281.792206,211.359711,185.567123,282.483032,-177.384323,167.964096,280.663696,-249.787613,-27.649734,278.876678,29.456244,7.843815,293.148865,16.165400,833.985962,239.071899,,,
11,0.055000,11.916288,257.373047,283.270691,-161.184479,-221.015381,279.568848,35.982487,-294.649902,282.044769,229.134598,-205.731903,279.383789,298.227112,-61.398632,281.787476,211.351883,185.565384,282.479156,-177.381958,167.955856,280.653778,-249.791885,-27.655216,278.871063,29.458567,7.848090,293.142853,16.163298,833.987793,239.075607,,,
12,0.060000,11.911921,257.372253,283.269012,-161.181824,-221.017044,279.562653,35.987648,-294.653473,282.043488,229.132645,-205.735001,279.387939,298.231506,-61.400303,281.784943,211.360001,185.563812,282.482941,-177.385223,167.958649,280.659241,-249.790131,-27.653250,278.867462,29.465654,7.850115,293.150208,16.166008,833.983704,239.071136,,,
13,0.065000,11.921065,257.368774,283.265869,-161.183701,-221.012924,279.562408,35.981823,-294.651520,282.038696,229.135437,-205.732483,279.384125,298.226685,-61.396404,281.793396,211.356247,185.562866,282.483215,-177.385483,167.957428,280.657410,-249.791779,-27.651546,278.875916,29.463293,7.849158,293.150269,16.164511,833.984863,239.074905,,,
14,0.070000,11.920139,257.367828,283.264954,-161.188904,-221.014999,279.560150,35.987957,-294.650299,282.055298,229.137436,-205.732941,279.382080,298.231201,-61.395668,281.786133,211.361359,185.565704,282.485321,-177.384979,167.959641,280.655609,-249.788544,-27.650723,278.872986,29.457029,7.844034,293.151917,16.167334,833.988953,239.074066,,,
15,0.075000,11.921253,257.367218,283.268524,-161.181534,-221.014969,279.566467,35.984375,-294.656921,282.047577,229.134338,-205.734253,279.390503,298.230469,-61.401173,281.786285,211.361740,185.565323,282.483734,-177.383713,167.960602,280.654755,-249.788696,-27.653292,278.862335,29.455311,7.847212,293.147949,16.166113,833.983521,239.072586,,,
16,0.080000,11.912209,257.371490,283.265961,-161.179932,-221.011368,279.567657,35.989388,-294.660278,282.040497,229.140762,-205.731125,279.385681,298.230164,-61.398518,281.790527,211.360962,185.562744,282.486572,-177.391693,167.960083,280.658875,-249.788986,-27.650911,278.869781,29.455580,7.845665,293.151123,16.165932,833.987732,239.069412,,,
17,0.085000,11.918236,257.368744,283.268433,-161.180695,-221.013184,279.566071,35.990341,-294.651520,282.045654,229.135284,-205.731262,279.383789,298.228485,-61.398071,281.793762,211.355713,185.566269,282.475098,-177.385818,167.957397,280.654877,-249.790573,-27.651367,278.877472,29.451675,7.845193,293.154816,16.165865,833.987793,239.073074,,,
18,0.090000,11.919042,257.370056,283.270477,-161.186417,-221.010223,279.559906,35.979637,-294.650238,282.039886,229.139587,-205.729034,279.387024,298.229370,-61.395695,281.794006,211.356506,185.563293,282.477448,-177.388184,167.955948,280.663757,-249.790497,-27.652428,278.870850,29.452045,7.847335,293.153595,16.167904,833.985840,239.071884,,,
19,0.095000,11.918247,257.371063,283.270569,-161.181671,-221.011795,279.571167,35.982414,-294.653564,282.040771,229.137909,-205.727402,279.383972,298.229156,-61.397766,281.788666,211.355927,185.561401,282.481750,-177.382263,167.959595,280.661926,-249.789261,-27.653490,278.873291,29.459888,7.849726,293.148712,16.166540,833.984436,239.073059,,,
20,0.100000,11.915118,257.365082,283.271393,-161.180161,-221.014267,279.561066,35.987473,-294.651764,282.045532,229.134949,-205.731720,279.383514,298.231079,-61.405022,281.793427,211.362457,185.563080,282.489594,-177.390793,167.955673,280.663605,-249.789627,-27.657230,278.875458,29.454504,7.842187,293.155487,16.163548,833.987061,239.071442,,,
21,0.105000,11.913678,257.364655,283.269440,-161.181442,-221.015228,279.565796,35.985512,-294.648743,282.044647,229.131119,-205.739517,279.388336,298.224365,-61.401131,281.794189,211.358521,185.562912,282.484802,-177.385925,167.956482,280.659241,-249.785934,-27.655920,278.875763,29.466682,7.851330,293.139923,16.164610,833.984253,239.068848,,,
22,0.110000,11.918511,257.375366,283.274078,-161.181274,-221.018280,279.566559,35.987099,-294.654083,282.046844,229.134949,-205.732086,279.388947,298.223663,-61.396832,281.789459,211.360931,185.565018,282.483887,-177.386780,167.958801,280.661011,-249.791824,-27.659267,278.872467,29.463696,7.849194,293.149658,16.165468,833.987488,239.074738,,,
23,0.115000,11.917474,257.372986,283.272186,-161.184357,-221.011139,279.565491,35.986622,-294.654968,282.045746,229.136658,-205.733398,279.387115,298.227142,-61.395241,281.787598,211.360092,185.566681,282.485168,-177.384338,167.958847,280.654053,-249.789688,-27.650835,278.873657,29.458721,7.845655,293.152222,16.170601,833.990051,239.074921,,,
24,0.120000,11.917931,257.365234,283.271637,-161.178711,-221.015091,279.562714,35.983601,-294.649139,282.042542,229.133392,-205.731308,279.386841,298.230804,-61.396957,281.792236,211.359741,185.564102,282.481384,-177.389786,167.959152,280.661011,-249.786285,-27.651800,278.867767,29.464079,7.852008,293.140808,16.167046,833.987122,239.071259,,,
25,0.125000,11.917910,257.375366,283.271240,-161.182587,-221.020111,279.569855,35.985897,-294.647919,282.039215,229.139587,-205.735443,279.386108,298.230530,-61.398434,281.791046,211.354782,185.563919,282.483154,-177.387207,167.959106,280.654388,-249.791412,-27.651133,278.874329,29.459520,7.841209,293.146088,16.168108,833.988464,239.074112,,,
26,0.130000,11.917684,257.368073,283.264893,-161.182022,-221.012161,279.565979,35.979412,-294.649109,282.041809,229.136124,-205.731812,279.389648,298.228424,-61.399006,281.784027,211.357483,185.565384,282.488373,-177.391830,167.955917,280.654083,-249.789597,-27.653038,278.867004,29.465088,7.851089,293.138916,16.163771,833.988586,239.068039,,,
