Format Version,1.23,Take Name,Take 2023-07-17 03.03.16 PM,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2023-07-17 03.03.16.787 PM,Capture Start Frame,4049716,Total Frames in Take,1783,Total Exported Frames,1783,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,RigidBody:Marker 0deg,RigidBody:Marker 0deg,RigidBody:Marker 0deg,RigidBody:Marker 135deg,RigidBody:Marker 135deg,RigidBody:Marker 135deg,RigidBody:Marker 180deg,RigidBody:Marker 180deg,RigidBody:Marker 180deg,RigidBody:Marker 225deg,RigidBody:Marker 225deg,RigidBody:Marker 225deg,RigidBody:Marker 270deg,RigidBody:Marker 270deg,RigidBody:Marker 270deg,RigidBody:Marker 315deg,RigidBody:Marker 315deg,RigidBody:Marker 315deg,RigidBody:Marker 45deg,RigidBody:Marker 45deg,RigidBody:Marker 45deg,RigidBody:Marker 90deg,RigidBody:Marker 90deg,RigidBody:Marker 90deg,RigidBody:Marker Hub,RigidBody:Marker Hub,RigidBody:Marker Hub,Unlabeled 5109,Unlabeled 5109,Unlabeled 5109,Unlabeled 5110,Unlabeled 5110,Unlabeled 5110
,ID,"57BA6DAB24E511EE242E35EB6C54D898","57BA6DAB24E511EE242E35EB6C54D898","57BA6DAB24E511EE242E35EB6C54D898","57BA6DB324E511EE242E35EB6C54D898","57BA6DB324E511EE242E35EB6C54D898","57BA6DB324E511EE242E35EB6C54D898","57BA6DB024E511EE242E35EB6C54D898","57BA6DB024E511EE242E35EB6C54D898","57BA6DB024E511EE242E35EB6C54D898","57BA6DAE24E511EE242E35EB6C54D898","57BA6DAE24E511EE242E35EB6C54D898","57BA6DAE24E511EE242E35EB6C54D898","57BA6DB124E511EE242E35EB6C54D898","57BA6DB124E511EE242E35EB6C54D898","57BA6DB124E511EE242E35EB6C54D898","57BA6DAD24E511EE242E35EB6C54D898","57BA6DAD24E511EE242E35EB6C54D898","57BA6DAD24E511EE242E35EB6C54D898","57BA6DAF24E511EE242E35EB6C54D898","57BA6DAF24E511EE242E35EB6C54D898","57BA6DAF24E511EE242E35EB6C54D898","57BA6DB224E511EE242E35EB6C54D898","57BA6DB224E511EE242E35EB6C54D898","57BA6DB224E511EE242E35EB6C54D898","57BA6DAC24E511EE242E35EB6C54D898","57BA6DAC24E511EE242E35EB6C54D898","57BA6DAC24E511EE242E35EB6C54D898","7B0D89D5CF8124B611EE","7B0D89D5CF8124B611EE","7B0D89D5CF8124B611EE","7B1289D5CF8124B611EE","7B1289D5CF8124B611EE","7B1289D5CF8124B611EE"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,11.721073,256.308685,283.180267,-161.693146,-222.523865,281.341492,35.844078,-296.251129,283.943726,229.248276,-207.253830,280.711487,298.443237,-62.776169,282.509552,211.391037,184.459671,282.385132,-177.842133,166.824432,281.051910,-250.390854,-28.971476,280.052368,29.274857,6.543479,293.965607,13.905683,1087.175659,234.656357,-647.458069,-401.573914,541.755127
1,0.005000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.010000,11.725432,256.305511,283.186401,-161.691772,-222.522598,281.342743,35.847481,-296.250214,283.942078,229.240021,-207.254684,280.716095,298.447052,-62.777950,282.514282,211.386475,184.455536,282.386261,-177.838425,166.819473,281.048309,-250.388977,-28.968924,280.046265,29.267561,6.545311,293.973755,13.904770,1087.177979,234.654770,-647.481445,-401.577606,541.746643
3,0.015000,11.722501,256.306305,283.187927,-161.689407,-222.525116,281.347748,35.849697,-296.245483,283.939087,229.240265,-207.254135,280.700623,298.441864,-62.778847,282.518280,211.389191,184.462540,282.393646,-177.838776,166.823288,281.048828,-250.386292,-28.967171,280.051666,29.268187,6.553216,293.971710,13.903328,1087.185303,234.645264,-647.479980,-401.595093,541.741089
4,0.020000,11.721800,256.313873,283.186462,-161.691208,-222.522339,281.341614,35.849545,-296.255524,283.944427,229.244263,-207.252930,280.711548,298.445648,-62.779209,282.513672,211.393280,184.460938,282.392853,-177.839157,166.823227,281.054962,-250.384186,-28.969713,280.046844,29.272076,6.542424,293.964539,13.907776,1087.179565,234.652405,-647.473816,-401.560486,541.759827
5,0.025000,11.721603,256.306213,283.192688,-161.690842,-222.524292,281.339081,35.848503,-296.248749,283.943329,229.241989,-207.253845,280.704803,298.447906,-62.778786,282.522217,211.384186,184.458908,282.386810,-177.836853,166.823868,281.048737,-250.390533,-28.972551,280.053009,29.273325,6.542164,293.976257,13.911616,1087.184326,234.654800,-647.484314,-401.596039,541.746521
6,0.030000,11.720603,256.312683,283.184082,-161.696243,-222.519806,281.344482,35.846615,-296.252258,283.942108,229.238098,-207.257874,280.711304,298.440216,-62.782944,282.519989,211.390289,184.461273,282.394318,-177.842758,166.827438,281.053314,-250.389877,-28.967972,280.047058,29.273869,6.543166,293.978699,13.911178,1087.180420,234.657455,-647.472900,-401.576996,541.758911
