"File Path: C:\Users\Administrator\Desktop\Static Tests 6-21-23\WeAreOneUnion\Test Run 21 06-21-23 11 23 15 AM\DAQ- Crosshead, … - (Delta Level).csv   "
"Test: Static Bike Wheel Compression Template"
"Test Run: Test Run 21"
"Date: 6/21/2023 11:19:57 AM"
""
""
"Crosshead ","Load ","Time "
"in","lbf","sec"
"3.66728198115219E-06","-0.0322501508925107","2.04299998283386"
"0.000210868709860003","0.0216144074873539","2.05699992179871"
"0.000287881623911185","0.0751766595511386","2.05999994277954"
"0.000366728172379025","0.137388614779063","2.06299996376038"
"0.000416236480663157","0.205495722390961","2.06500005722046"
"0.000465744788947288","0.274247407112605","2.06699991226196"
"0.000513419462814762","0.321530991853902","2.06900000572205"
"0.000634439728189788","0.268625580936112","2.07399988174438"
"0.00068211443786414","0.195798497675626","2.07599997520447"
"0.000729789075924736","0.121280592071547","2.07800006866455"
"0.000773796445152018","0.0667909865822988","2.07999992370605"
"0.00104517534140985","0.119594017419284","2.09400010108948"
"0.00108001450274697","0.16805094314293","2.09599995613098"
"0.00111485366408409","0.231596325057722","2.09800004959106"
"0.00114969289703496","0.291871788627026","2.09999990463257"
"0.00120470207276219","0.348940982222521","2.1029999256134"
"0.00131838776466371","0.283127065143796","2.10899996757507"
"0.00135872793667143","0.232913859751156","2.11100006103516"
"0.00141923812306926","0.176010393115858","2.11400008201599"
"0.00164844324870959","0.224944118841502","2.125"
"0.00169061687609958","0.283269423101844","2.12700009346008"
"0.00173279064671708","0.35103173073478","2.12899994850159"
"0.00177496441733459","0.413816682103711","2.13100004196167"
"0.00197666499091818","0.350574507631946","2.14100003242493"
"0.00215269446782731","0.398072111697973","2.15000009536743"
"0.00223154107000547","0.451437238054836","2.15400004386902"
"0.00275229510629374","0.499984196075181","2.1800000667572"
"0.002851311722862","0.548593221307656","2.18499994277954"
"0.00299250196682025","0.595692587561825","2.19199991226196"
"0.00341240578793048","0.656790575688435","2.21300005912781"
"0.00347291597432831","0.709317339093187","2.21600008010864"
"0.00353159256211636","0.754512989250235","2.21900010108948"
"0.00363060917868462","0.799486312295092","2.22399997711182"
"0.00371128923624505","0.753877899097784","2.2279999256134"
"0.00379196958026049","0.707741217815189","2.23200011253357"
"0.00389281979543854","0.76082299502099","2.23699998855591"
"0.00395332998183637","0.823889499986919","2.24000000953674"
"0.00401383988177917","0.876863758343381","2.24300003051758"
"0.00415503041219245","0.922417608136588","2.25"
"0.00429438705754092","0.867832121400275","2.25699996948242"
"0.00435306364532897","0.812464737867274","2.25999999046326"
"0.00455476407568506","0.873067581861185","2.26999998092651"
"0.00461527426208289","0.930937002984413","2.27300000190735"
"0.00511585814075354","0.983024686422173","2.29800009727478"
"0.00547708537407571","1.02944302849902","2.31599998474121"
"0.00581630885117049","1.08433531378649","2.33299994468689"
"0.00589698948164097","1.13046540243774","2.33699989318848"
"0.00601617596937182","1.18411141240875","2.34299993515015"
"0.00609685602693224","1.24322491130466","2.34699988365173"
"0.0062160425146631","1.29032652870124","2.3529999256134"
"0.00643607950402702","1.33881602899153","2.36400008201599"
"0.00653693000566009","1.38870177356162","2.36899995803833"
"0.00685965080881183","1.4376715175658","2.38499999046326"
"0.00705768404194836","1.48266360013073","2.39499998092651"
"0.00743724783427837","1.53869860818386","2.41400003433228"
"0.00777647131137315","1.58791908657349","2.43099999427795"
"0.00801667817189967","1.63313874891623","2.44300007820129"
"0.00811752867353273","1.68948602258065","2.44799995422363"
"0.00847692202179011","1.7346306468431","2.46600008010864"
"0.00855576876719578","1.7876036724311","2.47000002861023"
"0.00913519910481707","1.8418405536858","2.49900007247925"
"0.00921587916237749","1.90365692423399","2.50300002098083"
"0.00927638934877532","1.95567696620223","2.50600004196167"
"0.00979714338506359","2.0068645142682","2.53200006484985"
"0.00987782401553407","2.05324705246103","2.53600001335144"
"0.0100373508185002","2.10067433512609","2.54399991035461"
"0.0101382001743131","2.14874415815301","2.54900002479553"
"0.0104572537802453","2.20734439657969","2.56500005722046"
"0.0105379344107158","2.25649412477933","2.56900000572205"
"0.0107964772573401","2.30327222085258","2.58200001716614"
"0.011396078039034","2.34964875599898","2.61199998855591"
