"File Path: C:\Users\Administrator\Desktop\Static Tests 6-21-23\StansFlowMK4\Test Run 45 06-21-23 13 45 21 PM\DAQ- Crosshead, … - (Delta Level).csv   "
"Test: Static Bike Wheel Compression Template"
"Test Run: Test Run 45"
"Date: 6/21/2023 1:43:00 PM"
""
""
"Crosshead ","Load ","Time "
"in","lbf","sec"
"0.000289715276231282","0.105058725876495","2.30999994277954"
"0.00036856184260256","0.162221033689844","2.31299996376038"
"0.000418070150886692","0.239076174500298","2.31500005722046"
"0.000443741104333647","0.28764636752622","2.31599998474121"
"0.000467578423363945","0.335667549797516","2.31699991226196"
"0.000515253097231419","0.412512841859932","2.31900000572205"
"0.000658277083026964","0.35982777490507","2.32500004768372"
"0.000705951792701316","0.285415780191466","2.32699990272522"
"0.000749959161928598","0.21911509376579","2.3289999961853"
"0.000795800201379415","0.172484916508331","2.33100008964539"
"0.000940657785784739","0.220658144689828","2.33800005912781"
"0.000999334301959034","0.270185274234387","2.34100008010864"
"0.00107267996508034","0.329420522415582","2.34500002861023"
"0.00110751912641746","0.374470679094799","2.34699988365173"
"0.00114235828775458","0.434377169703559","2.34899997711182"
"0.0011771974490917","0.497274142206647","2.3510000705719"
"0.00121203661042882","0.550530168554622","2.3529999256134"
"0.00164844324870959","0.60275184856434","2.375"
"0.0017107870337172","0.651719823813776","2.37800002098083"
"0.00179330083311491","0.706624007996833","2.38199996948242"
"0.00187581463251263","0.764832654841629","2.38599991798401"
"0.00223520826722503","0.815078046210854","2.40400004386902"
"0.00227371469739546","0.884282344553258","2.40599989891052"
"0.00231405486940318","0.968350561031178","2.40799999237061"
"0.00235256129957362","1.04115743760861","2.41000008583069"
"0.00239290147158134","1.08624942801759","2.41199994087219"
"0.00253225811692981","1.03282499477798","2.41899991035461"
"0.00261293846094526","0.980670098659729","2.42300009727478"
"0.00275412870490352","1.02594271644771","2.4300000667572"
"0.00283480876246394","1.08110395965441","2.43400001525879"
"0.00297416569426744","1.13762821599107","2.44099998474121"
"0.00303467588066527","1.19143416427036","2.44400000572205"
"0.00311352233961591","1.23871201395838","2.44799995422363"
"0.0034325759455481","1.2844988569909","2.46399998664856"
"0.00359393634712397","1.331869968293","2.47199988365173"
"0.00379563677748005","1.37708073326337","2.48200011253357"
"0.00399367001061658","1.42499672822568","2.49200010299683"
"0.00403401003939679","1.47484205942966","2.49399995803833"
"0.00409452022579462","1.53549137343473","2.49699997901917"
"0.00419353684236288","1.58052719248075","2.50200009346008"
"0.00433472708632114","1.62643163090482","2.5090000629425"
"0.00443557730149918","1.68024272465248","2.51399993896484"
"0.00451442404690485","1.72929672570111","2.51799988746643"
"0.00459510410446527","1.78520813531626","2.5220000743866"
"0.00501500821203052","1.8316949764407","2.54299998283386"
"0.00511402482859878","1.8821703059274","2.54800009727478"
"0.00527538494371963","1.93125400061638","2.55599999427795"
"0.0053762354453527","1.98648524363227","2.56100010871887"
"0.00549725524523831","2.03297562226621","2.56699991226196"
"0.00581630885117049","2.08857626703167","2.58299994468689"
"0.00585848305147053","2.14090289315655","2.58500003814697"
"0.00591715935280356","2.19527441416676","2.58800005912781"
"0.00609685602693224","2.24648597441843","2.59699988365173"
"0.0062380462708905","2.29886276885984","2.60400009155273"
"0.00631689301629617","2.34401575450838","2.60800004005432"
"0.00647825370432706","2.39192563922701","2.6159999370575"
"0.00671479336763402","2.44199426231851","2.62800002098083"
"0.00681564329635704","2.49997790211967","2.63299989700317"
"0.00687615348275487","2.55753339607412","2.63599991798401"
"0.00695683354031529","2.61322601608657","2.64000010490417"
"0.00703751417078576","2.66557386726845","2.64400005340576"
"0.00739874140410794","2.71592591990895","2.66199994087219"
"0.0074977580206762","2.76417583432858","2.66700005531311"
"0.00767562080974009","2.82007748899329","2.67600011825562"
"0.00775630144021056","2.87521225447737","2.6800000667572"
"0.00799467441567227","2.9261384556294","2.69199991226196"
"0.0080551846020701","2.98136283802081","2.6949999332428"
"0.00835590164899445","3.0275847947218","2.71000003814697"
"0.00849525858079795","3.08145163104339","2.71700000762939"
"0.00855760207935053","3.1328437114768","2.72000002861023"
"0.008638282709821","3.19025427473901","2.72399997711182"
"0.00869879232330878","3.23652447020591","2.72699999809265"
"0.00879780893987705","3.28856895314887","2.73200011253357"
"0.00891699600051795","3.34058063373101","2.73799991607666"
"0.00901784592924097","3.38943406871074","2.74300003051758"
"0.00933689953517315","3.44024899910941","2.7590000629425"
"0.00945608602290401","3.48875661573623","2.76500010490417"
"0.00951476289714709","3.53525385499465","2.76799988746643"
"0.00957527308354492","3.58393813270194","2.77099990844727"
"0.0100171809473376","3.63801807717157","2.79299998283386"
"0.0100776905608253","3.69996694353011","2.7960000038147"
"0.0101382001743131","3.75513022348471","2.79900002479553"
"0.0102188808047836","3.81021117594549","2.80299997329712"
"0.0104169140379201","3.86089789842411","2.81299996376038"
"0.0105159312273984","3.90815559502771","2.81800007820129"
"0.0106351171422192","3.95985983387515","2.82399988174438"
"0.010856988016648","4.01485159821764","2.83500003814697"
"0.010915664317981","4.06117196200108","2.83800005912781"
"0.0112567222530506","4.10956380558972","2.85500001907349"
"0.011557439299975","4.16114498198548","2.86999988555908"
"0.0116564553436332","4.21411157573803","2.875"
"0.0117169661029411","4.26033417562256","2.87800002098083"
"0.0117774757164288","4.30846531548081","2.88100004196167"
"0.0118563218889245","4.36109187953235","2.88499999046326"
"0.0121166991935236","4.41038032098328","2.89800000190735"
"0.0121955453660192","4.46080162305218","2.90199995040894"
"0.0123569066269602","4.50880841409164","2.91000008583069"
"0.0125164334299263","4.55486936051177","2.91799998283386"
"0.0126557892159097","4.60416294743106","2.92499995231628"
"0.0128959966493462","4.65069041631611","2.93700003623962"
"0.0129363363916714","4.70839770158727","2.93899989128113"
"0.0129766772798167","4.75387678129333","2.94099998474121"
"0.0130573567644671","4.80081288612422","2.9449999332428"
"0.0134570910008698","4.85079510822612","2.96499991416931"
"0.0137376381766315","4.89932244914833","2.97900009155273"
"0.0137963144779645","4.95956087606515","2.98200011253357"
"0.0138568240914523","5.01532317429502","2.98499989509583"
"0.0140163508944184","5.06847757764282","2.99300003051758"
"0.0140970315248889","5.12165985227759","2.99699997901917"
"0.0143959152596585","5.17122829296529","3.01200008392334"
"0.0146177849882671","5.22204022184075","3.02300000190735"
"0.0147186354899002","5.27979424511621","3.02800011634827"
"0.014779146249208","5.33192813057198","3.03099989891052"
"0.0148396558626958","5.39089391164697","3.03399991989136"
"0.0149185031810115","5.44890906744185","3.03800010681152"
"0.0149973493535072","5.50084999783401","3.04200005531311"
"0.0152962330882768","5.55155301429578","3.05699992179871"
"0.0153970824440897","5.60239109930209","3.06200003623962"
"0.0156354565653715","5.65316229321968","3.07399988174438"
"0.0157161360500219","5.70406726931471","3.07800006866455"
"0.0158371564228176","5.7512087640911","3.08400011062622"
"0.0160975337274167","5.81105056115492","3.09699988365173"
"0.0161782143578872","5.86886804520686","3.1010000705719"
"0.0162772304015454","5.91415760016154","3.10599994659424"
"0.0164367572045115","5.9616940096348","3.11400008201599"
"0.0165357743939898","6.01865648836039","3.11899995803833"
"0.0166146205664854","6.06792606309399","3.12299990653992"
"0.0168731634131097","6.11430474218554","3.13599991798401"
"0.0169538440435802","6.16399281501268","3.14000010490417"
"0.0170143548028881","6.21019697696891","3.14299988746643"
"0.0171152041587011","6.25946440775736","3.14800000190735"
"0.0174360922226081","6.30905000000626","3.16400003433228"
"0.0175369415784211","6.35590720765559","3.16899991035461"
"0.0177368092695324","6.30754709445518","3.17899990081787"
"0.0178761650555158","6.3621439441008","3.18600010871887"
"0.0179366758148237","6.42838884775357","3.18899989128113"
"0.0179971854283115","6.49123988623179","3.19199991226196"
"0.0180760327466272","6.54553015172076","3.19600009918213"
"0.0182758992919185","6.59370845837234","3.20600008964539"
"0.0183969196647142","6.64357447864703","3.21199989318848"
"0.0185179400375098","6.69729273956963","3.21799993515015"
"0.0186187905391429","6.74881560065728","3.22300004959106"
"0.0187581463251263","6.79719500936405","3.23000001907349"
"0.0188773333857672","6.84798850031121","3.23600006103516"
"0.019038693500888","6.89346972396241","3.24399995803833"
"0.0192770664763498","6.94150567265594","3.25600004196167"
"0.0193577482526403","7.00056192821631","3.25999999046326"
"0.0193962546828108","7.05755871006432","3.26200008392334"
"0.0194365944251359","7.10608905250974","3.26399993896484"
"0.0196566308415898","7.15796780849251","3.27500009536743"
"0.0197354770140854","7.20486146320941","3.27900004386902"
"0.0198564985327012","7.25587620929618","3.28500008583069"
"0.0200563639321724","7.30637040550022","3.29500007629395"
"0.0201572144338054","7.35472322928711","3.29999995231628"
"0.0202965713656089","7.40032494265582","3.30699992179871"
"0.020397421867242","7.45119218531619","3.31200003623962"
"0.0204762680397376","7.50606431751923","3.31599998474121"
"0.0206357959885238","7.4558719887925","3.32399988174438"
