Format Version,1.23,Take Name,Take 2023-07-13 04.35.49 PM,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2023-07-13 04.35.50.300 PM,Capture Start Frame,5555131,Total Frames in Take,1877,Total Exported Frames,1877,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,RigidBody:Marker 0deg,RigidBody:Marker 0deg,RigidBody:Marker 0deg,RigidBody:Marker 135deg,RigidBody:Marker 135deg,RigidBody:Marker 135deg,RigidBody:Marker 180deg,RigidBody:Marker 180deg,RigidBody:Marker 180deg,RigidBody:Marker 225deg,RigidBody:Marker 225deg,RigidBody:Marker 225deg,RigidBody:Marker 270deg,RigidBody:Marker 270deg,RigidBody:Marker 270deg,RigidBody:Marker 315deg,RigidBody:Marker 315deg,RigidBody:Marker 315deg,RigidBody:Marker 45deg,RigidBody:Marker 45deg,RigidBody:Marker 45deg,RigidBody:Marker 90deg,RigidBody:Marker 90deg,RigidBody:Marker 90deg,RigidBody:Marker Hub,RigidBody:Marker Hub,RigidBody:Marker Hub,Unlabeled 4780,Unlabeled 4780,Unlabeled 4780,Unlabeled 4781,Unlabeled 4781,Unlabeled 4781
,ID,"9AC86FDE21CD11EE242E35EB6C54D898","9AC86FDE21CD11EE242E35EB6C54D898","9AC86FDE21CD11EE242E35EB6C54D898","9AC86FDA21CD11EE242E35EB6C54D898","9AC86FDA21CD11EE242E35EB6C54D898","9AC86FDA21CD11EE242E35EB6C54D898","9AC86FD821CD11EE242E35EB6C54D898","9AC86FD821CD11EE242E35EB6C54D898","9AC86FD821CD11EE242E35EB6C54D898","9AC86FDB21CD11EE242E35EB6C54D898","9AC86FDB21CD11EE242E35EB6C54D898","9AC86FDB21CD11EE242E35EB6C54D898","9AC86FDD21CD11EE242E35EB6C54D898","9AC86FDD21CD11EE242E35EB6C54D898","9AC86FDD21CD11EE242E35EB6C54D898","9AC86FD621CD11EE242E35EB6C54D898","9AC86FD621CD11EE242E35EB6C54D898","9AC86FD621CD11EE242E35EB6C54D898","9AC86FD921CD11EE242E35EB6C54D898","9AC86FD921CD11EE242E35EB6C54D898","9AC86FD921CD11EE242E35EB6C54D898","9AC86FD721CD11EE242E35EB6C54D898","9AC86FD721CD11EE242E35EB6C54D898","9AC86FD721CD11EE242E35EB6C54D898","9AC86FDC21CD11EE242E35EB6C54D898","9AC86FDC21CD11EE242E35EB6C54D898","9AC86FDC21CD11EE242E35EB6C54D898","1346D68064D7218C11EE","1346D68064D7218C11EE","1346D68064D7218C11EE","1434D68064D7218C11EE","1434D68064D7218C11EE","1434D68064D7218C11EE"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,104.741508,262.898041,-48.604336,225.391068,-260.512695,-49.733013,42.734596,-303.244904,-50.895081,-127.408516,-222.377228,-54.931381,-209.857117,12.635798,-54.850880,-127.780792,181.532700,-53.551334,271.692261,183.062393,-44.788773,356.414551,-50.627789,-45.554565,69.061348,13.813473,-54.407253,84.385109,909.422974,-6.762577,727.888733,-401.383331,-312.851593
1,0.005000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.010000,104.745392,262.902130,-48.605564,225.391541,-260.514008,-49.741386,42.726635,-303.247437,-50.899471,-127.408890,-222.381073,-54.936890,-209.854813,12.632174,-54.842800,-127.778694,181.534088,-53.545246,271.695435,183.065231,-44.778786,356.423767,-50.625637,-45.543076,69.057770,13.818570,-54.395760,84.383240,909.420044,-6.761478,727.918091,-401.355225,-312.828064
3,0.015000,104.736801,262.902283,-48.605892,225.388977,-260.515656,-49.742893,42.734303,-303.244141,-50.902824,-127.412392,-222.377029,-54.929348,-209.862015,12.630012,-54.846577,-127.778336,181.535889,-53.542351,271.694855,183.067398,-44.778164,356.415955,-50.625443,-45.543816,69.063484,13.818812,-54.403522,84.380661,909.422913,-6.756442,727.918762,-401.321564,-312.796509
4,0.020000,104.738350,262.899445,-48.603012,225.395203,-260.511414,-49.731808,42.733101,-303.252472,-50.892223,-127.411934,-222.380646,-54.931007,-209.857407,12.626888,-54.847668,-127.781792,181.533356,-53.548523,271.694122,183.063080,-44.783195,356.417480,-50.625492,-45.548058,69.056335,13.817493,-54.405209,84.388573,909.417786,-6.761781,727.967163,-401.295044,-312.772430
5,0.025000,104.740898,262.900726,-48.603680,225.393204,-260.514282,-49.738003,42.735493,-303.247375,-50.897758,-127.408875,-222.381790,-54.935390,-209.858932,12.630973,-54.848488,-127.775459,181.535492,-53.542782,271.695496,183.061981,-44.777931,356.420380,-50.624168,-45.556808,69.058975,13.816465,-54.401115,84.386574,909.423706,-6.756762,727.931946,-401.292999,-312.746826
