"File Path: C:\Users\Administrator\Desktop\Static Tests 6-21-23\Reserve30HD\Test Run 115 06-21-23 17 54 46 PM\DAQ- Crosshead, … - (Delta Level).csv   "
"Test: Static Bike Wheel Compression Template"
"Test Run: Test Run 115"
"Date: 6/21/2023 5:51:43 PM"
""
""
"Crosshead ","Load ","Time "
"in","lbf","sec"
"0.000669278961140662","0.244264816558966","7.31599998474121"
"0.000713286330367945","0.174562962145569","7.31799983978271"
"0.000757293699595227","0.102323641448319","7.32000017166138"
"0.00079946747021273","0.0474926729921797","7.32200002670288"
"0.000975496947121858","0.0938804973497665","7.33099985122681"
"0.00103050619446284","0.16008223400688","7.33400011062622"
"0.00108368177158028","0.221602043342014","7.33699989318848"
"0.0011405246891448","0.289162002751636","7.34000015258789"
"0.00117903111931523","0.342478247159049","7.34200000762939"
"0.00123587396526599","0.392748561890658","7.34499979019165"
"0.00135689433806165","0.345013515899121","7.35099983215332"
"0.00156226210886481","0.400477618157761","7.36100006103516"
"0.00162460589387241","0.44836523264613","7.36399984359741"
"0.00170711969327013","0.494000820348231","7.36800003051758"
"0.00197116405186133","0.440445204464672","7.38100004196167"
"0.00221137091238785","0.489516759064232","7.39300012588501"
"0.00231038752895611","0.535399222050508","7.39799976348877"
"0.00239106772974405","0.588579888726414","7.40199995040894"
"0.0025120879593122","0.634492849332468","7.40799999237061"
"0.00283480876246394","0.691694485139686","7.42399978637695"
"0.0028733154790894","0.738087635861008","7.42600011825562"
"0.0029338253790322","0.798597915023011","7.42899990081787"
"0.00339590311398744","0.843640487496255","7.4520001411438"
"0.00345641330038527","0.908101307191349","7.45499992370605"
"0.00351692320032808","0.954540981522455","7.45800018310547"
"0.00389832059126787","1.00408433805188","7.47700023651123"
"0.0039588307776657","1.05340601065265","7.48000001907349"
"0.00405968099284374","1.1030445583468","7.4850001335144"
"0.00467945164570028","1.1694543313817","7.51599979400635"
"0.00473996183209811","1.22781723508014","7.51900005340576"
"0.00512319253519265","1.27835238063656","7.53800010681152"
"0.00518186940943573","1.33105548353001","7.54099988937378"
"0.00528088602600399","1.3761517618293","7.5460000038147"
"0.00556143320176574","1.42265060904658","7.55999994277954"
"0.00562194338816357","1.47072386238574","7.56300020217896"
"0.00580164006229226","1.51602295789634","7.57200002670288"
"0.00634439785480793","1.56989944197111","7.59899997711182"
"0.00640490804120576","1.63382641932352","7.60200023651123"
"0.00648558809876618","1.68510497786117","7.60599994659424"
"0.00696416850766446","1.7373445598129","7.63000011444092"
"0.00702467869406229","1.78580972632572","7.63299989700317"
"0.00708335499539531","1.84189822581037","7.63600015640259"
"0.00748492254395273","1.89173187251329","7.6560001373291"
"0.00754543273035056","1.93946702570208","7.65899991989136"
"0.00766461921808141","1.98552968727833","7.66499996185303"
"0.00814319962697969","2.0409959066828","7.68900012969971"
"0.00820370981337752","2.09024404196489","7.69199991226196"
"0.00846408654506663","2.14148261592547","7.70499992370605"
"0.00854476660262705","2.1888811697255","7.70900011062622"
"0.00894450026611966","2.23689589336203","7.72900009155273"
"0.00904351688268792","2.28443766269818","7.73400020599365"
"0.00914436738432099","2.33887007175068","7.73899984359741"
"0.00928372431612449","2.38582440011537","7.74599981307983"
"0.00956427091897619","2.43200326351881","7.76000022888184"
"0.00964495097653662","2.48696458384015","7.76399993896484"
"0.00994383471130621","2.53371009194709","7.77899980545044"
"0.0100850249552645","2.58411660079444","7.78599977493286"
"0.0102647216293931","2.63075855635058","7.79500007629395"
"0.0103435689477089","2.68445837934487","7.79899978637695"
"0.0104040785611966","2.73222826444512","7.80200004577637"
"0.0108239826687619","2.78783791378022","7.82299995422363"
"0.0110238492140532","2.8380508243804","7.83300018310547"
"0.0111045298445236","2.88485829250222","7.83699989318848"
"0.011463923192781","2.93312514408854","7.85500001907349"
"0.0116032801245845","2.98667146061001","7.86199998855591"
"0.0116839596092349","3.03529956695433","7.86600017547607"
"0.0120030132151671","3.08226568701735","7.88199996948242"
"0.0121038637168001","3.13852002065945","7.88700008392334"
"0.0126649580683237","3.18942199523127","7.91499996185303"
"0.0127456386987941","3.24092084413322","7.91900014877319"
"0.0128043150001272","3.28663704417301","7.92199993133545"
"0.0129253353729228","3.33501516651269","7.92799997329712"
"0.013024351416581","3.38696081358417","7.93300008773804"
