Format Version,1.23,Take Name,Take 2023-06-29 04.57.16 PM,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2023-06-29 04.57.17.369 PM,Capture Start Frame,4840696,Total Frames in Take,22158,Total Exported Frames,22158,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.080000,17.109585,958.872192,306.315582,24.755026,252.269806,407.779938,25.740999,571.014954,392.677734,21.992809,821.114624,379.674500
17,0.085000,17.105616,958.867065,306.315247,24.758427,252.269836,407.773682,25.741175,571.012756,392.676056,21.993362,821.119019,379.671906
18,0.090000,17.105478,958.865967,306.313202,24.760206,252.267365,407.775970,25.740168,571.013123,392.679657,21.999657,821.122131,379.679993
19,0.095000,17.105070,958.866150,306.313385,24.758215,252.269592,407.775482,25.740717,571.011658,392.677399,21.994774,821.118896,379.677673
20,0.100000,17.108776,958.865845,306.313232,24.757812,252.268524,407.774475,25.740936,571.012146,392.678101,21.998114,821.117981,379.678070
21,0.105000,17.109121,958.865417,306.313751,24.761395,252.269394,407.777039,25.741491,571.014221,392.682373,21.992857,821.116455,379.675171
22,0.110000,17.109081,958.863770,306.314819,24.761589,252.266373,407.775024,25.741619,571.013611,392.677948,21.997538,821.117737,379.679382
23,0.115000,17.108421,958.867981,306.313690,24.760786,252.269424,407.773193,25.739613,571.011292,392.676514,21.992693,821.117920,379.675903
24,0.120000,17.103912,958.865417,306.314728,24.761158,252.266251,407.778351,25.744213,571.012390,392.678162,21.996929,821.116394,379.675659
25,0.125000,17.107485,958.866211,306.314117,24.756050,252.273438,407.774353,25.738224,571.013000,392.676575,21.994034,821.119568,379.675934
26,0.130000,17.109661,958.869690,306.313812,24.756626,252.269272,407.775665,25.738508,571.015076,392.679626,21.994165,821.116577,379.679443
27,0.135000,17.109337,958.865295,306.311005,24.759073,252.270721,407.775299,25.741529,571.011597,392.679199,21.993883,821.118347,379.678680
28,0.140000,17.104979,958.866699,306.314697,24.754749,252.266937,407.775238,25.740103,571.014038,392.677582,21.996716,821.116272,379.679108
29,0.145000,17.104204,958.866882,306.312012,24.756603,252.272308,407.776459,25.738363,571.014404,392.675018,21.993956,821.117615,379.677856
30,0.150000,17.105341,958.864258,306.308624,24.758007,252.267593,407.779053,25.742300,571.016235,392.677856,21.993250,821.119324,379.676147
31,0.155000,17.108780,958.865967,306.310364,24.759893,252.272095,407.771912,25.739569,571.013855,392.678711,21.996405,821.121094,379.678314
32,0.160000,17.107416,958.869141,306.313507,24.763483,252.270752,407.779266,25.740005,571.014221,392.675873,21.989603,821.116089,379.673706
33,0.165000,17.107561,958.864868,306.309967,24.758808,252.270554,407.778137,25.740141,571.012207,392.676361,21.996927,821.119629,379.676514
34,0.170000,17.109550,958.867310,306.314026,24.758966,252.268311,407.779175,25.743349,571.012207,392.674530,21.997620,821.119141,379.679657
35,0.175000,17.106024,958.867554,306.308777,24.760324,252.268158,407.778534,25.740101,571.011414,392.679901,21.992588,821.117493,379.678375
36,0.180000,17.107019,958.867859,306.315033,24.760300,252.268463,407.776520,25.739706,571.009583,392.682129,21.993700,821.118164,379.675110
37,0.185000,17.107456,958.867310,306.312866,24.761282,252.270370,407.777374,25.741371,571.009277,392.678619,21.993416,821.116455,379.678894
38,0.190000,17.106474,958.866455,306.311279,24.759670,252.270279,407.772186,25.741924,571.013184,392.680481,21.995550,821.120361,379.678833
39,0.195000,17.109730,958.866821,306.317627,24.760296,252.267456,407.777771,25.741957,571.013245,392.677368,21.992702,821.117371,379.680908
40,0.200000,17.111277,958.865112,306.313721,24.762758,252.269531,407.773560,25.741610,571.010620,392.676636,21.995451,821.117310,379.679230
41,0.205000,17.105091,958.867615,306.312531,24.756821,252.270340,407.779053,25.738092,571.011902,392.679199,21.993149,821.120239,379.676941
42,0.210000,17.104172,958.869751,306.313629,24.760324,252.268112,407.773804,25.742512,571.011902,392.678436,21.992289,821.117004,379.678009
43,0.215000,17.106791,958.868408,306.311096,24.767805,252.272690,407.773682,25.743135,571.011963,392.678436,21.995789,821.118042,379.678650
44,0.220000,17.107533,958.868042,306.311310,24.758076,252.268814,407.771576,25.738638,571.013367,392.674957,21.991634,821.115906,379.679871
45,0.225000,17.104927,958.863586,306.313019,24.758814,252.272614,407.776398,25.742950,571.016235,392.676971,21.997116,821.118652,379.677612
46,0.230000,17.103756,958.869019,306.311432,24.757751,252.266876,407.777832,25.742491,571.014771,392.679047,21.995256,821.119934,379.680908
47,0.235000,17.105101,958.867065,306.313171,24.760092,252.272430,407.778229,25.743479,571.012512,392.676117,21.994308,821.117065,379.678650
48,0.240000,17.109362,958.869019,306.312805,24.760204,252.270065,407.775269,25.737003,571.012329,392.677948,21.993053,821.117798,379.679657
49,0.245000,17.106812,958.868347,306.311279,24.755884,252.266708,407.775421,25.740454,571.013062,392.679962,21.993399,821.119263,379.676819
50,0.250000,17.105362,958.867554,306.311249,24.760597,252.268646,407.779724,25.741613,571.012512,392.677704,21.996788,821.115845,379.678467
51,0.255000,17.109226,958.865906,306.311340,24.760315,252.269424,407.776947,25.742952,571.010559,392.679169,21.992781,821.115967,379.675507
52,0.260000,17.103788,958.866333,306.314148,24.760315,252.267563,407.775360,25.740953,571.011963,392.680450,21.993910,821.119324,379.676819
53,0.265000,17.107307,958.867188,306.315674,24.757238,252.270721,407.774567,25.738220,571.010864,392.678589,21.994213,821.118652,379.677887
54,0.270000,17.103096,958.868469,306.311279,24.757544,252.269150,407.775452,25.739582,571.012390,392.676025,21.996885,821.119019,379.677185
55,0.275000,17.105547,958.868530,306.312195,24.759729,252.269562,407.776917,25.741842,571.013000,392.683319,21.992334,821.116943,379.675385
56,0.280000,17.107622,958.866516,306.314911,24.760456,252.268585,407.769745,25.740377,571.015686,392.677246,21.997425,821.117432,379.678619
57,0.285000,17.111336,958.865417,306.315155,24.763613,252.269623,407.776062,25.743347,571.013916,392.682220,21.995115,821.116455,379.674713
58,0.290000,17.107264,958.865479,306.313690,24.755451,252.271500,407.773621,25.739689,571.014404,392.675903,21.997009,821.116943,379.674438
59,0.295000,17.109634,958.863831,306.309448,24.757956,252.271027,407.775146,25.741722,571.010559,392.680756,21.995277,821.119141,379.674927
60,0.300000,17.105759,958.869690,306.313385,24.760616,252.269211,407.774750,25.744864,571.015198,392.674927,21.994997,821.119202,379.675873
61,0.305000,17.105030,958.865662,306.311432,24.759413,252.269989,407.776154,25.738756,571.011475,392.679535,21.996346,821.119934,379.676514
62,0.310000,17.106150,958.867004,306.311096,24.759514,252.272064,407.772003,25.742590,571.012756,392.670715,21.992222,821.115295,379.677124
63,0.315000,17.109425,958.869263,306.315552,24.761395,252.268967,407.770813,25.740894,571.017517,392.672485,21.995770,821.117615,379.675323
64,0.320000,17.105022,958.868408,306.313690,24.757437,252.270813,407.775848,25.743597,571.012390,392.679352,21.998732,821.119324,379.682953
65,0.325000,17.104420,958.867432,306.309662,24.761047,252.267273,407.775085,25.741405,571.017273,392.675018,21.993830,821.118347,379.680328
66,0.330000,17.106766,958.867371,306.314178,24.757725,252.275085,407.775635,25.740292,571.015198,392.675171,21.994293,821.116089,379.680420
67,0.335000,17.106995,958.867249,306.311218,24.759932,252.267929,407.776733,25.743189,571.009277,392.676941,21.995979,821.115845,379.678894
68,0.340000,17.105919,958.870117,306.308807,24.757565,252.272064,407.774597,25.741743,571.009827,392.677979,21.995638,821.119751,379.678162
69,0.345000,17.105497,958.870789,306.315582,24.758282,252.269272,407.777740,25.738758,571.013550,392.677673,21.993511,821.115356,379.675934
70,0.350000,17.108744,958.868164,306.314301,24.757803,252.270096,407.776733,25.738810,571.014954,392.676544,21.992678,821.116577,379.676605
71,0.355000,17.104134,958.866089,306.307892,24.758617,252.272751,407.774658,25.742039,571.014160,392.676819,21.999334,821.114380,379.678162
72,0.360000,17.104187,958.867432,306.313324,24.762575,252.270020,407.775330,25.742746,571.010315,392.679718,21.993835,821.116882,379.677063
73,0.365000,17.109007,958.865845,306.313629,24.755993,252.268341,407.774384,25.739744,571.012817,392.681183,21.996098,821.118835,379.676147
74,0.370000,17.104967,958.868286,306.312286,24.759579,252.269470,407.774780,25.737328,571.011902,392.677307,21.997299,821.116089,379.675720
75,0.375000,17.109669,958.868347,306.317322,24.760836,252.268646,407.772095,25.738598,571.015503,392.679474,21.992056,821.117004,379.676575
76,0.380000,17.105061,958.864807,306.310120,24.758602,252.268936,407.773102,25.742821,571.013672,392.679016,21.994709,821.117920,379.678711
77,0.385000,17.107172,958.866882,306.314850,24.757612,252.271088,407.778473,25.740772,571.010620,392.677673,21.997215,821.118958,379.679535
78,0.390000,17.106609,958.867126,306.314240,24.757063,252.269958,407.775848,25.742979,571.009827,392.674408,21.995401,821.114868,379.678406
79,0.395000,17.106421,958.869080,306.313812,24.760073,252.270615,407.772583,25.741716,571.011658,392.672791,21.996368,821.119934,379.677856
80,0.400000,17.104856,958.865356,306.313660,24.763702,252.268082,407.775085,25.744061,571.012329,392.680237,21.995554,821.118774,379.681519
81,0.405000,17.106178,958.861572,306.311584,24.760712,252.269028,407.777740,25.737839,571.017273,392.676666,21.995632,821.118103,379.677124
82,0.410000,17.109039,958.868347,306.310730,24.763668,252.269745,407.775909,25.741081,571.011780,392.673889,21.997873,821.116089,379.675903
83,0.415000,17.107527,958.863586,306.311676,24.757217,252.270554,407.775635,25.742483,571.010193,392.674805,21.992931,821.117676,379.672638
84,0.420000,17.104136,958.862732,306.311493,24.757566,252.271301,407.775604,25.741264,571.012817,392.678802,21.994795,821.116089,379.676178
85,0.425000,17.105717,958.867432,306.309479,24.760433,252.269440,407.774719,25.740742,571.011414,392.677521,21.996412,821.119751,379.679779
86,0.430000,17.102438,958.868042,306.316711,24.761330,252.269302,407.774078,25.741194,571.014221,392.676575,21.997456,821.116089,379.678253
87,0.435000,17.110224,958.865662,306.313660,24.760134,252.268219,407.775848,25.741087,571.015320,392.680054,21.992783,821.117798,379.676971
88,0.440000,17.106421,958.869263,306.312378,24.758801,252.270645,407.776184,25.743952,571.011108,392.678192,21.996077,821.120544,379.680206
89,0.445000,17.105566,958.864441,306.311890,24.761419,252.267487,407.777832,25.740782,571.013794,392.679016,21.998514,821.118408,379.678711
90,0.450000,17.106922,958.865845,306.309387,24.758556,252.269928,407.773621,25.740067,571.013245,392.673889,21.994614,821.116699,379.678589
91,0.455000,17.105215,958.866150,306.308746,24.761286,252.267868,407.777130,25.742573,571.015442,392.675171,21.998116,821.120789,379.676666
92,0.460000,17.107740,958.867188,306.312408,24.759634,252.272064,407.774841,25.740486,571.013855,392.677124,21.995890,821.119385,379.676941
93,0.465000,17.106205,958.865845,306.313110,24.756817,252.267365,407.778351,25.739981,571.013611,392.680450,21.996059,821.118347,379.677887
94,0.470000,17.106840,958.866455,306.314178,24.759438,252.270493,407.775177,25.744743,571.012878,392.680664,21.995981,821.113464,379.674774
95,0.475000,17.106230,958.869690,306.313629,24.756920,252.268906,407.774353,25.744759,571.012146,392.677124,21.992510,821.118042,379.674042
96,0.480000,17.105259,958.865601,306.310333,24.761051,252.266342,407.777252,25.741968,571.013611,392.679840,21.997238,821.116760,379.680786
97,0.485000,17.107378,958.868286,306.312408,24.755211,252.268585,407.778107,25.741611,571.015442,392.678955,21.995113,821.119507,379.684265
98,0.490000,17.106268,958.865967,306.311401,24.756832,252.270676,407.773682,25.742424,571.015320,392.675995,21.993908,821.117920,379.676636
99,0.495000,17.104208,958.867615,306.312744,24.756977,252.266144,407.777100,25.743038,571.014465,392.678864,21.993536,821.116516,379.677307
100,0.500000,17.108994,958.867981,306.310150,24.759655,252.269775,407.777771,25.742870,571.014526,392.678741,21.998690,821.118286,379.676697
101,0.505000,17.107510,958.868103,306.311188,24.763155,252.266235,407.775848,25.741533,571.013916,392.677887,21.992340,821.116760,379.675751
102,0.510000,17.109539,958.865417,306.316040,24.758898,252.265900,407.779510,25.737585,571.011841,392.676819,21.998081,821.118835,379.674347
103,0.515000,17.105825,958.863586,306.311676,24.755720,252.270309,407.775269,25.739599,571.016541,392.680450,21.997501,821.114685,379.675354
104,0.520000,17.105167,958.868530,306.314178,24.759333,252.270218,407.771637,25.743540,571.011108,392.679169,21.993422,821.117371,379.678070
105,0.525000,17.105947,958.864563,306.309967,24.754965,252.272278,407.773651,25.744143,571.011108,392.678772,21.996998,821.116699,379.678711
106,0.530000,17.109989,958.866455,306.313232,24.758013,252.267517,407.775940,25.740683,571.014465,392.682281,21.995470,821.115784,379.678375
107,0.535000,17.105711,958.865051,306.307404,24.760654,252.269089,407.775177,25.738434,571.009277,392.676727,21.994226,821.116577,379.678192
108,0.540000,17.112602,958.867493,306.311096,24.757271,252.268402,407.776001,25.744541,571.010315,392.680725,21.995148,821.118713,379.679108
109,0.545000,17.103218,958.867249,306.309235,24.759382,252.272125,407.774109,25.740705,571.012695,392.679840,21.993349,821.118164,379.677002
110,0.550000,17.106577,958.866943,306.314148,24.759848,252.267426,407.776215,25.743759,571.016785,392.678680,21.991673,821.115967,379.676910
111,0.555000,17.109369,958.866028,306.313721,24.760178,252.270523,407.776764,25.743923,571.014648,392.678131,21.995043,821.119995,379.681183
112,0.560000,17.108170,958.865234,306.306244,24.765669,252.268341,407.772705,25.743401,571.012329,392.676605,21.994232,821.114746,379.680328
113,0.565000,17.107332,958.867371,306.311920,24.761019,252.267334,407.773285,25.741302,571.012939,392.678406,21.995401,821.118103,379.678528
114,0.570000,17.108221,958.866211,306.314301,24.758411,252.272369,407.776123,25.740992,571.012268,392.673950,21.990894,821.115540,379.676422
115,0.575000,17.109413,958.867310,306.311981,24.758829,252.269211,407.775818,25.740292,571.009399,392.677917,21.996086,821.117004,379.679321
116,0.580000,17.109066,958.863647,306.308960,24.760651,252.268814,407.780029,25.743490,571.012451,392.681580,21.994286,821.114868,379.675720
117,0.585000,17.108883,958.864563,306.315033,24.759836,252.273056,407.774017,25.737963,571.016541,392.677521,21.998873,821.116333,379.675385
118,0.590000,17.104460,958.865662,306.308411,24.761471,252.270340,407.780640,25.741299,571.009949,392.678650,22.001989,821.117432,379.679382
119,0.595000,17.104734,958.863159,306.314178,24.760639,252.269531,407.774261,25.742933,571.014160,392.677155,21.992975,821.118774,379.679199
120,0.600000,17.107063,958.867554,306.315338,24.758644,252.270721,407.780273,25.743561,571.013916,392.680756,21.994453,821.118225,379.677063
121,0.605000,17.109718,958.866699,306.312164,24.760088,252.269028,407.779083,25.742390,571.009766,392.676758,21.992193,821.119507,379.679779
122,0.610000,17.109791,958.868652,306.315521,24.760710,252.264404,407.779053,25.738647,571.014526,392.673187,21.996105,821.119995,379.679077
123,0.615000,17.108686,958.865356,306.309631,24.758268,252.267456,407.773987,25.742567,571.014587,392.675903,21.996220,821.113647,379.677185
124,0.620000,17.105181,958.867126,306.307434,24.757395,252.268967,407.777527,25.742807,571.012878,392.679840,21.997261,821.118469,379.679749
125,0.625000,17.109486,958.866455,306.315796,24.755644,252.269424,407.779083,25.744055,571.015503,392.680603,21.995050,821.115417,379.676056
126,0.630000,17.107876,958.868286,306.311951,24.759863,252.269928,407.771912,25.742599,571.011536,392.675293,21.996649,821.118530,379.676178
127,0.635000,17.108061,958.866394,306.313660,24.761063,252.272339,407.777161,25.741501,571.011780,392.676849,21.996584,821.115906,379.679688
128,0.640000,17.109509,958.867249,306.309937,24.757334,252.271210,407.776520,25.746223,571.010620,392.680756,21.995052,821.118652,379.676453
129,0.645000,17.109846,958.864929,306.312195,24.759533,252.268677,407.778076,25.739363,571.015015,392.674957,21.994905,821.116882,379.678467
130,0.650000,17.105179,958.867920,306.311157,24.760088,252.268402,407.774384,25.741024,571.014526,392.677826,21.993555,821.117798,379.679474
131,0.655000,17.109591,958.864990,306.314819,24.762619,252.269653,407.778717,25.741896,571.014404,392.676910,21.993055,821.115906,379.671570
132,0.660000,17.111553,958.867981,306.315613,24.758156,252.265610,407.773651,25.742085,571.014404,392.677490,21.999525,821.114990,379.675415
133,0.665000,17.103992,958.865784,306.311066,24.760300,252.268341,407.777771,25.743135,571.014587,392.673889,21.996096,821.117432,379.676483
134,0.670000,17.107725,958.868958,306.309967,24.761585,252.270157,407.771973,25.740471,571.011902,392.676819,21.989981,821.116943,379.678925
135,0.675000,17.105518,958.864319,306.309357,24.757759,252.269241,407.773376,25.741224,571.014465,392.675720,21.994221,821.117065,379.678253
136,0.680000,17.110308,958.865662,306.312012,24.761095,252.268021,407.773102,25.740265,571.015869,392.672913,21.996355,821.117615,379.681488
137,0.685000,17.106468,958.865479,306.314423,24.758411,252.268463,407.775024,25.744122,571.016357,392.675690,21.995783,821.116455,379.679443
138,0.690000,17.106146,958.867432,306.313293,24.756088,252.272034,407.776154,25.740513,571.013123,392.677429,21.992725,821.116028,379.678711
139,0.695000,17.106943,958.866516,306.311554,24.758869,252.270096,407.774994,25.743145,571.014526,392.674957,21.996580,821.115906,379.676270
140,0.700000,17.113874,958.868286,306.314301,24.758892,252.269562,407.773865,25.741076,571.012817,392.676666,21.994623,821.117432,379.678802
141,0.705000,17.102474,958.862305,306.310547,24.763155,252.269989,407.776001,25.742834,571.009705,392.678314,21.994860,821.117737,379.678101
142,0.710000,17.103643,958.865417,306.312988,24.758783,252.268188,407.776917,25.740324,571.014465,392.679688,21.994499,821.114014,379.677277
143,0.715000,17.104120,958.866272,306.306671,24.756762,252.271149,407.771240,25.739777,571.010620,392.682373,21.997398,821.117065,379.679108
144,0.720000,17.106550,958.865051,306.310455,24.758865,252.270126,407.772217,25.744444,571.015076,392.679199,21.992662,821.115845,379.677704
145,0.725000,17.109419,958.865967,306.312164,24.758789,252.269089,407.774017,25.737125,571.017212,392.675720,21.996941,821.114929,379.676636
146,0.730000,17.103657,958.868469,306.311340,24.760632,252.269592,407.774414,25.745840,571.012207,392.677948,21.994495,821.115479,379.678284
147,0.735000,17.104849,958.865479,306.311005,24.756182,252.268799,407.775116,25.739101,571.011841,392.679016,21.993380,821.117981,379.677246
148,0.740000,17.109541,958.866089,306.311371,24.756193,252.270493,407.773071,25.743319,571.013367,392.677917,21.995171,821.119446,379.678894
149,0.745000,17.107584,958.866577,306.316132,24.762186,252.268967,407.777405,25.740469,571.010681,392.676636,21.997663,821.117981,379.680145
150,0.750000,17.105814,958.870178,306.306580,24.757938,252.271408,407.774475,25.743788,571.013367,392.678101,21.992664,821.119751,379.676453
151,0.755000,17.105249,958.869202,306.311554,24.760851,252.270432,407.778931,25.748003,571.013000,392.678619,21.995308,821.120361,379.681976
152,0.760000,17.107941,958.866394,306.312469,24.760088,252.269150,407.776642,25.743120,571.012634,392.680573,21.995167,821.123718,379.677307
153,0.765000,17.105724,958.867798,306.315216,24.756500,252.269897,407.772064,25.743416,571.012817,392.676239,21.991991,821.114441,379.672455
154,0.770000,17.106598,958.868469,306.310822,24.761415,252.271332,407.778015,25.741413,571.010193,392.682617,21.996807,821.116272,379.677399
155,0.775000,17.108248,958.866455,306.309021,24.759777,252.273834,407.774384,25.745537,571.010681,392.675629,21.997166,821.118469,379.680542
156,0.780000,17.108501,958.866211,306.312012,24.759914,252.268616,407.778351,25.740608,571.013123,392.677460,21.993769,821.116089,379.676300
157,0.785000,17.104904,958.865051,306.309845,24.756838,252.269089,407.776459,25.745501,571.014832,392.677948,21.996271,821.116394,379.677734
158,0.790000,17.106874,958.869568,306.315002,24.758770,252.268616,407.774323,25.738953,571.015198,392.681976,21.993904,821.117188,379.677094
159,0.795000,17.105200,958.867126,306.310913,24.760983,252.265808,407.774414,25.743382,571.014709,392.678558,21.997301,821.115356,379.678772
160,0.800000,17.108686,958.865845,306.315643,24.756769,252.268402,407.777954,25.741241,571.014099,392.679565,21.995077,821.116943,379.673676
161,0.805000,17.106676,958.865662,306.311981,24.759542,252.269806,407.774109,25.744703,571.013184,392.677124,21.993135,821.117310,379.672729
162,0.810000,17.108948,958.866943,306.315552,24.757818,252.267303,407.770172,25.741503,571.013855,392.674164,21.995480,821.118347,379.681274
163,0.815000,17.111538,958.865723,306.312866,24.761116,252.270126,407.772369,25.737999,571.013489,392.674683,21.992615,821.115295,379.678741
164,0.820000,17.107273,958.865234,306.312073,24.760370,252.268143,407.777496,25.742605,571.011841,392.678192,21.997019,821.117432,379.681671
165,0.825000,17.108303,958.865601,306.312073,24.763880,252.268646,407.771545,25.739531,571.013794,392.679016,21.994928,821.117310,379.675781
166,0.830000,17.109333,958.864624,306.311920,24.760588,252.270050,407.774719,25.742523,571.014282,392.670654,21.994413,821.113098,379.674408
167,0.835000,17.105467,958.867004,306.310455,24.756857,252.270126,407.770569,25.740305,571.015503,392.682831,21.995205,821.119873,379.678955
168,0.840000,17.106131,958.866272,306.310333,24.756222,252.268555,407.778351,25.740606,571.014771,392.677643,21.996052,821.118530,379.679535
169,0.845000,17.105644,958.868042,306.309845,24.760193,252.267395,407.777679,25.739614,571.010742,392.677460,21.995771,821.115051,379.678467
170,0.850000,17.107256,958.864929,306.312042,24.759062,252.269150,407.776398,25.742373,571.013489,392.677643,21.995113,821.117493,379.678741
171,0.855000,17.107260,958.865479,306.308655,24.754696,252.266205,407.776306,25.741056,571.014893,392.676025,21.992682,821.117981,379.677185
172,0.860000,17.106745,958.865723,306.312805,24.757622,252.266876,407.775513,25.739710,571.013123,392.675842,21.994753,821.116943,379.678955
173,0.865000,17.103786,958.862671,306.313812,24.759485,252.267868,407.775238,25.744911,571.013977,392.675964,21.992994,821.117371,379.676147
174,0.870000,17.107027,958.868408,306.309662,24.760183,252.271866,407.773102,25.746099,571.013733,392.675415,21.996620,821.115356,379.678284
175,0.875000,17.107285,958.865540,306.309479,24.760366,252.269775,407.776520,25.745451,571.014893,392.678772,21.996441,821.117920,379.680786
176,0.880000,17.109848,958.865417,306.308899,24.761065,252.270157,407.777344,25.743120,571.015625,392.672516,21.992994,821.119202,379.677521
177,0.885000,17.108959,958.868164,306.308380,24.757078,252.267807,407.774750,25.742191,571.013184,392.678741,21.996105,821.119995,379.678436
178,0.890000,17.109503,958.866699,306.313599,24.757881,252.269028,407.778381,25.742054,571.013245,392.677856,21.991940,821.118225,379.677643
179,0.895000,17.106960,958.866699,306.312164,24.763323,252.266083,407.773376,25.740501,571.012756,392.673859,22.000412,821.115662,379.676300
180,0.900000,17.106071,958.864380,306.312469,24.761156,252.271057,407.776794,25.744436,571.015686,392.676514,21.994736,821.119690,379.678314
181,0.905000,17.108137,958.866150,306.309875,24.757841,252.271057,407.777161,25.739645,571.014465,392.679443,21.994392,821.118225,379.676788
182,0.910000,17.108616,958.865356,306.311462,24.759233,252.269028,407.772278,25.741941,571.008301,392.676086,21.996817,821.120239,379.682220
183,0.915000,17.107203,958.865234,306.313690,24.759907,252.268402,407.772583,25.740044,571.011841,392.679626,21.995884,821.118103,379.678864
184,0.920000,17.106180,958.866760,306.307709,24.759855,252.270813,407.777435,25.740568,571.015198,392.676544,21.995089,821.120483,379.678864
185,0.925000,17.110739,958.865601,306.310394,24.758785,252.265747,407.775116,25.744022,571.013855,392.680725,22.000563,821.119629,379.677979
186,0.930000,17.106789,958.867981,306.315063,24.761446,252.270874,407.776459,25.741982,571.015076,392.676392,21.996073,821.118286,379.677856
187,0.935000,17.108631,958.866089,306.313873,24.760517,252.268967,407.770966,25.744287,571.013367,392.676666,21.994324,821.118835,379.681213
188,0.940000,17.110678,958.866455,306.311920,24.759609,252.269714,407.772614,25.744614,571.011414,392.683044,21.993980,821.114075,379.673401
189,0.945000,17.107391,958.863953,306.310211,24.760202,252.267593,407.771729,25.741842,571.010376,392.674652,21.991928,821.117737,379.676178
190,0.950000,17.108398,958.867737,306.313812,24.761778,252.269470,407.775513,25.740789,571.012878,392.674316,21.997478,821.116028,379.678589
191,0.955000,17.108673,958.866211,306.313171,24.760283,252.268997,407.777039,25.739660,571.013489,392.677002,21.997591,821.114868,379.680054
192,0.960000,17.109482,958.864868,306.313019,24.760956,252.270645,407.772491,25.744541,571.012512,392.672852,21.995127,821.116516,379.673401
193,0.965000,17.105976,958.866211,306.311859,24.758659,252.267517,407.775299,25.742775,571.010620,392.677063,21.996298,821.115479,379.675659
194,0.970000,17.108419,958.862244,306.309174,24.762384,252.268524,407.774414,25.743118,571.014893,392.680359,21.995741,821.120239,379.681091
195,0.975000,17.104799,958.862793,306.308899,24.756830,252.269806,407.776703,25.737181,571.013123,392.676880,21.992237,821.117981,379.677551
