Format Version,1.23,Take Name,Take 2023-06-29 04.21.15 PM,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2023-06-29 04.21.16.354 PM,Capture Start Frame,4408495,Total Frames in Take,23383,Total Exported Frames,23383,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1854,Unlabeled 1854,Unlabeled 1854,Unlabeled 1855,Unlabeled 1855,Unlabeled 1855,Unlabeled 1856,Unlabeled 1856,Unlabeled 1856,Unlabeled 1857,Unlabeled 1857,Unlabeled 1857
,ID,"48572ADDA30E168A11EE","48572ADDA30E168A11EE","48572ADDA30E168A11EE","48992ADDA30E168A11EE","48992ADDA30E168A11EE","48992ADDA30E168A11EE","489B2ADDA30E168A11EE","489B2ADDA30E168A11EE","489B2ADDA30E168A11EE","489C2ADDA30E168A11EE","489C2ADDA30E168A11EE","489C2ADDA30E168A11EE"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,17.125256,955.799622,306.271149,25.482651,251.918518,391.126831,25.690483,571.036194,394.662994,21.134912,821.324829,396.167542
1,0.005000,17.122766,955.799805,306.278015,25.486818,251.916016,391.124908,25.685511,571.034363,394.658966,21.137747,821.323914,396.164612
2,0.010000,17.126677,955.802246,306.276642,25.483967,251.916702,391.122070,25.690735,571.032959,394.662506,21.134819,821.327942,396.165161
3,0.015000,17.125135,955.801636,306.279938,25.488125,251.915390,391.123199,25.689358,571.037170,394.669525,21.136087,821.324890,396.160797
4,0.020000,17.128628,955.792908,306.276886,25.485542,251.915359,391.121948,25.694014,571.032532,394.663788,21.131992,821.328857,396.168396
5,0.025000,17.128595,955.791687,306.275055,25.486355,251.917572,391.122986,25.687084,571.035889,394.662689,21.134146,821.324402,396.165680
6,0.030000,17.125843,955.800110,306.275726,25.484283,251.917984,391.122284,25.689800,571.032959,394.666077,21.134193,821.326843,396.171082
7,0.035000,17.127617,955.801331,306.278046,25.482481,251.917923,391.123657,25.689537,571.033508,394.664124,21.134336,821.323730,396.169495
