Format Version,1.23,Take Name,Take 2023-06-29 05.14.22 PM,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2023-06-29 05.14.23.084 PM,Capture Start Frame,5045838,Total Frames in Take,22457,Total Exported Frames,22457,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
42,0.210000,17.050692,958.881836,306.304291,24.737246,252.282166,408.228363,25.730206,571.003113,392.612518,21.914740,821.107422,379.224060
43,0.215000,17.053749,958.882080,306.305206,24.731813,252.284698,408.231232,25.720682,571.002991,392.613922,21.912611,821.110229,379.223663
44,0.220000,17.052162,958.883179,306.306549,24.734243,252.284317,408.231598,25.722435,571.001770,392.609375,21.910749,821.111145,379.221588
45,0.225000,17.053410,958.885986,306.305634,24.736073,252.284134,408.233002,25.730524,571.005432,392.614136,21.914028,821.111511,379.224792
46,0.230000,17.049004,958.882874,306.300476,24.737236,252.281342,408.231812,25.727758,571.004150,392.613800,21.916735,821.110046,379.220886
47,0.235000,17.051598,958.883484,306.304718,24.737413,252.281067,408.235168,25.731207,571.003418,392.614136,21.913012,821.111267,379.223114
48,0.240000,17.053286,958.884460,306.308105,24.733624,252.281967,408.232483,25.727819,571.002014,392.615448,21.916967,821.107605,379.222778
49,0.245000,17.055807,958.883850,306.308655,24.730614,252.283096,408.228912,25.731766,571.006470,392.613251,21.911852,821.112488,379.220520
50,0.250000,17.055077,958.886597,306.306030,24.735651,252.283447,408.231354,25.731768,571.003540,392.618713,21.915787,821.108704,379.225677
51,0.255000,17.056047,958.882996,306.304504,24.735647,252.280716,408.230927,25.728130,570.998779,392.615936,21.912010,821.109497,379.222137
52,0.260000,17.053549,958.882446,306.307220,24.738218,252.279282,408.236115,25.727074,571.003662,392.612762,21.912891,821.108704,379.221863
53,0.265000,17.055250,958.886902,306.305389,24.737511,252.282776,408.233002,25.730322,571.001831,392.617035,21.913933,821.108154,379.220123
54,0.270000,17.055378,958.885315,306.303345,24.732903,252.282532,408.232086,25.727064,571.004700,392.614563,21.915873,821.109253,379.226959
55,0.275000,17.058626,958.886108,306.307159,24.739017,252.280029,408.233093,25.726210,571.002136,392.612946,21.916815,821.109497,379.226379
56,0.280000,17.055294,958.885437,306.304382,24.736618,252.279724,408.234528,25.729258,571.005859,392.614807,21.915541,821.108582,379.223602
57,0.285000,17.050625,958.886353,306.301117,24.735535,252.282684,408.228790,25.728725,571.001831,392.613586,21.914293,821.106934,379.224426
58,0.290000,17.057251,958.883179,306.306824,24.738104,252.279221,408.233307,25.728958,571.003967,392.615387,21.911392,821.108154,379.226898
59,0.295000,17.057695,958.885132,306.308624,24.733931,252.286850,408.234070,25.725731,571.005371,392.609222,21.917088,821.110352,379.223480
60,0.300000,17.055210,958.881714,306.307251,24.738853,252.279373,408.232391,25.727840,571.000671,392.619415,21.912825,821.108276,379.222534
61,0.305000,17.054367,958.885010,306.304810,24.737005,252.284653,408.234314,25.728798,570.997681,392.614929,21.918076,821.106995,379.218658
62,0.310000,17.055180,958.883057,306.307800,24.739103,252.278870,408.239227,25.728508,571.001038,392.612854,21.914957,821.110657,379.223755
63,0.315000,17.051165,958.885498,306.304352,24.736156,252.282852,408.233063,25.728863,571.003967,392.616943,21.910645,821.106506,379.220612
64,0.320000,17.049023,958.881653,306.301636,24.733435,252.279404,408.234589,25.724678,571.003723,392.614655,21.911747,821.110718,379.222809
65,0.325000,17.053001,958.885010,306.305634,24.736317,252.280975,408.235199,25.725489,571.003357,392.611877,21.915150,821.109192,379.224915
66,0.330000,17.053305,958.885376,306.306488,24.737465,252.279877,408.231140,25.725647,571.002930,392.614441,21.913673,821.108765,379.221130
67,0.335000,17.054104,958.885559,306.304932,24.734161,252.281693,408.230072,25.728733,571.002014,392.613403,21.912981,821.110168,379.224792
68,0.340000,17.047949,958.884827,306.302277,24.737839,252.283218,408.231812,25.727516,571.007202,392.613098,21.916092,821.108337,379.222229
69,0.345000,17.054892,958.885437,306.305908,24.735703,252.279465,408.233063,25.725368,571.002319,392.615173,21.916140,821.105774,379.221069
70,0.350000,17.049614,958.881470,306.305420,24.739384,252.284256,408.232819,25.729301,571.005432,392.612000,21.916866,821.106262,379.221985
71,0.355000,17.055202,958.886414,306.304047,24.735922,252.281403,408.231750,25.728090,571.001038,392.612793,21.915808,821.110474,379.220703
72,0.360000,17.051142,958.885132,306.303253,24.735249,252.282379,408.229950,25.727537,571.002747,392.614227,21.912354,821.107422,379.223877
73,0.365000,17.057352,958.885376,306.307129,24.735128,252.283005,408.233643,25.724667,571.005310,392.612946,21.912582,821.109924,379.222351
74,0.370000,17.054497,958.885254,306.306519,24.733269,252.280380,408.233154,25.726177,571.000488,392.613831,21.913231,821.109070,379.219238
75,0.375000,17.054161,958.883057,306.302612,24.739403,252.283188,408.230865,25.732283,571.003479,392.615967,21.913038,821.107422,379.225159
76,0.380000,17.052849,958.882202,306.302979,24.735723,252.283249,408.236572,25.727526,571.002502,392.614014,21.912546,821.106384,379.221802
77,0.385000,17.052557,958.885193,306.303040,24.738777,252.281036,408.234955,25.726828,571.007690,392.613708,21.914131,821.109680,379.222504
78,0.390000,17.051601,958.885559,306.303040,24.736631,252.283875,408.229218,25.725964,571.003052,392.613770,21.911263,821.111389,379.220306
79,0.395000,17.057039,958.884033,306.304840,24.739965,252.284409,408.226990,25.728010,571.004517,392.612732,21.913820,821.108582,379.223511
80,0.400000,17.052446,958.882263,306.302856,24.737560,252.279633,408.232697,25.726757,571.001282,392.613037,21.913568,821.108093,379.223907
81,0.405000,17.052406,958.884766,306.304047,24.734970,252.280090,408.233124,25.731798,571.003601,392.613861,21.913399,821.108704,379.224731
82,0.410000,17.057562,958.885742,306.304993,24.733170,252.283127,408.230927,25.728870,571.003723,392.611206,21.913252,821.108093,379.224792
83,0.415000,17.054527,958.883911,306.304291,24.734730,252.280807,408.229034,25.727837,571.000183,392.614044,21.911730,821.110168,379.220215
84,0.420000,17.055084,958.881470,306.304230,24.736139,252.283478,408.230530,25.723991,571.002991,392.614014,21.913994,821.109253,379.224640
85,0.425000,17.050327,958.883667,306.300140,24.740032,252.282196,408.234619,25.730268,571.003113,392.618164,21.916769,821.108704,379.222229
86,0.430000,17.052967,958.882996,306.300140,24.734934,252.285416,408.226776,25.722202,571.002930,392.613892,21.914925,821.108337,379.220062
87,0.435000,17.054405,958.884277,306.307861,24.735445,252.281784,408.235352,25.728033,571.002991,392.614471,21.917723,821.109497,379.221527
88,0.440000,17.056204,958.885742,306.303406,24.738705,252.278595,408.232544,25.724874,571.003113,392.620667,21.915730,821.110535,379.220062
89,0.445000,17.055208,958.885437,306.303955,24.733137,252.280914,408.235535,25.721495,571.002625,392.615143,21.913139,821.108459,379.220642
90,0.450000,17.053633,958.884827,306.305969,24.734293,252.281662,408.225616,25.728746,571.003967,392.616669,21.915503,821.108582,379.223724
91,0.455000,17.056917,958.880188,306.309448,24.733484,252.283752,408.229004,25.727537,571.002869,392.618774,21.915001,821.110718,379.221863
92,0.460000,17.056269,958.884644,306.308441,24.733606,252.281158,408.236267,25.727764,571.005493,392.615906,21.918150,821.110352,379.222168
93,0.465000,17.056093,958.885925,306.307465,24.733540,252.285416,408.224121,25.727255,571.002808,392.613525,21.914360,821.110718,379.221802
94,0.470000,17.048262,958.883118,306.301422,24.735817,252.285507,408.233917,25.727936,571.005310,392.613464,21.912664,821.110352,379.221802
95,0.475000,17.054239,958.883118,306.305481,24.735229,252.284256,408.229584,25.726278,571.004150,392.618927,21.909880,821.110046,379.221771
96,0.480000,17.055607,958.884583,306.306122,24.734007,252.281219,408.234802,25.727665,571.003845,392.614410,21.910740,821.112061,379.223236
97,0.485000,17.055819,958.883728,306.304932,24.733250,252.283417,408.228821,25.727278,571.007385,392.615723,21.915684,821.108826,379.226990
98,0.490000,17.053646,958.883484,306.304932,24.729332,252.284317,408.230042,25.725998,571.004333,392.612732,21.914141,821.109192,379.224915
99,0.495000,17.054094,958.882019,306.301880,24.734015,252.281403,408.235229,25.724325,571.005066,392.612152,21.912214,821.108826,379.220795
100,0.500000,17.055017,958.881409,306.304504,24.739704,252.284073,408.230316,25.728275,571.001526,392.614227,21.906345,821.108154,379.224518
101,0.505000,17.054003,958.884521,306.304749,24.736233,252.285416,408.232880,25.725977,571.004089,392.611359,21.916176,821.110535,379.222931
102,0.510000,17.058270,958.882568,306.309082,24.739838,252.279816,408.232391,25.729359,571.004028,392.616241,21.912010,821.111633,379.224121
103,0.515000,17.052023,958.882690,306.305328,24.736841,252.282776,408.230865,25.727943,571.002930,392.610779,21.913094,821.107422,379.221100
104,0.520000,17.053602,958.886475,306.306000,24.736460,252.282822,408.235291,25.732117,571.002075,392.612610,21.915838,821.112549,379.222504
105,0.525000,17.054268,958.884033,306.303864,24.737892,252.281403,408.229858,25.725563,571.004700,392.614929,21.911436,821.105286,379.218842
106,0.530000,17.055031,958.884460,306.302399,24.730917,252.282791,408.225952,25.724102,571.004639,392.613831,21.912928,821.108948,379.221985
107,0.535000,17.056597,958.883423,306.305542,24.739697,252.283340,408.232452,25.729443,571.003601,392.614716,21.913389,821.109131,379.223602
108,0.540000,17.057333,958.882080,306.305634,24.738148,252.282791,408.235474,25.725821,571.002869,392.614777,21.908796,821.109741,379.219971
109,0.545000,17.051308,958.884033,306.303558,24.736372,252.282654,408.232086,25.727156,571.004395,392.614227,21.911671,821.107849,379.223633
110,0.550000,17.055202,958.885559,306.306519,24.733879,252.282684,408.230927,25.726013,571.005005,392.614868,21.916740,821.107361,379.220551
111,0.555000,17.053904,958.885315,306.302155,24.734390,252.281754,408.230164,25.726608,571.001160,392.616272,21.914955,821.107483,379.223999
112,0.560000,17.050821,958.886108,306.304047,24.739035,252.279907,408.235901,25.726137,571.004700,392.616180,21.914745,821.107361,379.222076
113,0.565000,17.055532,958.884277,306.305237,24.734377,252.284760,408.235443,25.728771,571.006104,392.615356,21.914410,821.112061,379.222534
114,0.570000,17.054953,958.885315,306.302338,24.736204,252.285095,408.233032,25.727779,571.003479,392.614014,21.911791,821.109924,379.218262
115,0.575000,17.056894,958.882996,306.305573,24.732588,252.280777,408.231720,25.726210,571.004333,392.615631,21.912941,821.108887,379.220154
116,0.580000,17.054722,958.882874,306.302246,24.736177,252.282379,408.233643,25.724062,571.002258,392.615753,21.914385,821.108582,379.222504
117,0.585000,17.054386,958.885193,306.307922,24.739233,252.281403,408.230652,25.729586,570.999817,392.615417,21.915768,821.108215,379.226807
118,0.590000,17.052029,958.885010,306.305603,24.735268,252.282974,408.233002,25.728954,571.006958,392.611237,21.918697,821.108215,379.223694
119,0.595000,17.059662,958.887024,306.305267,24.729879,252.286285,408.231873,25.728168,571.005859,392.617493,21.915838,821.112488,379.219147
120,0.600000,17.053885,958.884644,306.305237,24.735626,252.282715,408.230194,25.726273,571.004761,392.617004,21.913998,821.108643,379.223877
121,0.605000,17.054052,958.885559,306.304504,24.737213,252.286224,408.226318,25.729378,571.002075,392.618256,21.914183,821.106262,379.222992
122,0.610000,17.050846,958.886230,306.302582,24.739893,252.283722,408.228638,25.724213,571.000916,392.615753,21.912903,821.114319,379.224396
123,0.615000,17.055502,958.886902,306.305481,24.735880,252.283661,408.233276,25.731485,571.005066,392.616211,21.913986,821.105530,379.221191
124,0.620000,17.052862,958.886292,306.303009,24.736290,252.282776,408.234863,25.721279,571.006714,392.613556,21.915701,821.107971,379.226532
125,0.625000,17.057053,958.883667,306.302094,24.738346,252.281128,408.233856,25.726921,571.001648,392.614380,21.912210,821.109314,379.216919
126,0.630000,17.057524,958.885315,306.305389,24.738720,252.282028,408.233154,25.725105,571.003357,392.617523,21.909674,821.107361,379.221008
127,0.635000,17.055902,958.884827,306.299622,24.736048,252.285217,408.232117,25.727150,571.002869,392.612488,21.911772,821.109497,379.220825
128,0.640000,17.049398,958.885376,306.305328,24.742121,252.284760,408.229736,25.727991,571.001892,392.615479,21.913782,821.110413,379.222717
129,0.645000,17.053856,958.884521,306.305176,24.739107,252.279633,408.236359,25.731413,571.002563,392.612885,21.915300,821.107666,379.221161
130,0.650000,17.054346,958.885071,306.304291,24.737848,252.282089,408.227814,25.728186,571.004272,392.614136,21.909975,821.107117,379.223297
131,0.655000,17.054903,958.882812,306.305206,24.737545,252.280975,408.232635,25.728539,571.000671,392.613861,21.910755,821.109680,379.221954
132,0.660000,17.050638,958.885742,306.304321,24.737703,252.286163,408.233734,25.728531,571.003540,392.614014,21.911327,821.109497,379.219147
133,0.665000,17.058535,958.883972,306.310394,24.734093,252.281311,408.233795,25.728184,571.003601,392.616028,21.916044,821.109863,379.224152
134,0.670000,17.056658,958.884583,306.305420,24.733210,252.284286,408.231750,25.725695,571.006531,392.617126,21.913477,821.109009,379.220917
135,0.675000,17.054052,958.883972,306.303619,24.736860,252.282791,408.234100,25.729294,571.003418,392.612488,21.914932,821.106506,379.222229
136,0.680000,17.050917,958.885681,306.302155,24.736378,252.279755,408.233368,25.727318,571.000366,392.616028,21.915840,821.109680,379.219208
137,0.685000,17.049309,958.885498,306.307953,24.734583,252.283875,408.233826,25.725178,571.003113,392.614655,21.913786,821.108643,379.223694
138,0.690000,17.049538,958.881836,306.297882,24.735052,252.282913,408.232452,25.725042,571.001770,392.612030,21.910606,821.108826,379.221313
139,0.695000,17.054564,958.885376,306.304260,24.736588,252.279877,408.232666,25.725599,571.001526,392.612946,21.914352,821.106750,379.218750
140,0.700000,17.054825,958.885376,306.305511,24.738842,252.282944,408.229919,25.727640,571.002258,392.620483,21.911856,821.108704,379.224945
141,0.705000,17.055933,958.884155,306.305237,24.732616,252.281464,408.236023,25.723612,571.004700,392.612488,21.916075,821.110229,379.222565
142,0.710000,17.053944,958.885437,306.306274,24.733692,252.285309,408.229858,25.724041,570.998657,392.615540,21.917974,821.108948,379.219269
143,0.715000,17.055618,958.885803,306.302643,24.737946,252.286880,408.232910,25.731121,571.006409,392.617004,21.913063,821.109558,379.227051
144,0.720000,17.051086,958.882690,306.301544,24.734295,252.286255,408.232300,25.726147,571.005310,392.614960,21.914444,821.112305,379.225525
145,0.725000,17.054829,958.884766,306.306274,24.736633,252.283630,408.231659,25.730175,571.001953,392.620392,21.916813,821.107788,379.227173
146,0.730000,17.054098,958.885925,306.307678,24.734791,252.282120,408.236176,25.728062,571.004089,392.619904,21.915112,821.109009,379.222015
147,0.735000,17.055557,958.885376,306.304077,24.733551,252.281006,408.234344,25.731226,571.001892,392.616669,21.912540,821.110535,379.220978
148,0.740000,17.056301,958.884888,306.308838,24.731754,252.281723,408.234131,25.724640,571.003540,392.614655,21.911434,821.109985,379.222198
149,0.745000,17.051891,958.888367,306.306488,24.739305,252.280807,408.235931,25.729942,571.004089,392.609955,21.917746,821.110291,379.226288
150,0.750000,17.056557,958.882874,306.304565,24.735472,252.282562,408.237213,25.727074,571.006042,392.614166,21.913887,821.112305,379.223907
151,0.755000,17.057775,958.883911,306.307465,24.737860,252.279312,408.234619,25.724325,571.004395,392.611725,21.912920,821.108948,379.222107
152,0.760000,17.054697,958.884216,306.305603,24.735373,252.285309,408.232178,25.725227,571.003845,392.620331,21.915695,821.109680,379.222595
153,0.765000,17.054361,958.882812,306.305084,24.732912,252.283279,408.233398,25.729834,571.005249,392.617584,21.912790,821.110779,379.222900
154,0.770000,17.054842,958.887085,306.303253,24.738501,252.280716,408.234467,25.729078,571.004272,392.617035,21.911970,821.109436,379.222168
155,0.775000,17.054268,958.882385,306.308594,24.733105,252.281509,408.230347,25.724878,571.005371,392.613403,21.912201,821.106995,379.219574
156,0.780000,17.054739,958.883179,306.302399,24.737715,252.282349,408.234436,25.728832,571.006165,392.614624,21.916674,821.109558,379.223633
157,0.785000,17.051815,958.884583,306.302856,24.734772,252.282974,408.231628,25.727333,571.003052,392.611847,21.917923,821.111572,379.221802
158,0.790000,17.055166,958.883301,306.308502,24.731050,252.283813,408.224243,25.724907,571.005188,392.612274,21.910831,821.108948,379.220367
159,0.795000,17.056648,958.885254,306.307098,24.738592,252.282501,408.233429,25.731617,571.004272,392.613037,21.913380,821.108643,379.222565
160,0.800000,17.059443,958.887085,306.310425,24.735373,252.286758,408.232452,25.727304,571.004150,392.610138,21.918932,821.109436,379.222870
161,0.805000,17.055698,958.882568,306.304230,24.736017,252.283371,408.228027,25.728861,571.005310,392.614471,21.911762,821.107422,379.223999
162,0.810000,17.052315,958.886169,306.302917,24.736576,252.278656,408.235291,25.724138,571.001770,392.609833,21.914808,821.109253,379.223389
163,0.815000,17.049232,958.886047,306.305054,24.736412,252.278870,408.232788,25.729908,571.001038,392.616455,21.912182,821.108582,379.221893
164,0.820000,17.055513,958.886169,306.306976,24.736828,252.284073,408.233704,25.730972,571.000427,392.618103,21.915735,821.112793,379.222412
165,0.825000,17.053814,958.885986,306.304901,24.735573,252.281601,408.231079,25.733047,571.001221,392.616333,21.915201,821.109863,379.222687
166,0.830000,17.054527,958.883118,306.303223,24.738331,252.279999,408.228088,25.728937,571.004395,392.616699,21.914066,821.107910,379.224518
167,0.835000,17.053995,958.883972,306.303314,24.732824,252.283279,408.228027,25.729212,571.005981,392.617432,21.911308,821.107056,379.222198
168,0.840000,17.055119,958.886536,306.303192,24.740206,252.279663,408.231934,25.725904,571.002441,392.616455,21.913326,821.109314,379.227356
169,0.845000,17.056602,958.882874,306.304626,24.740520,252.279343,408.234802,25.725697,571.001892,392.611847,21.914986,821.108582,379.224945
170,0.850000,17.052362,958.885437,306.302094,24.734316,252.284653,408.235382,25.725252,571.005249,392.611298,21.911760,821.109375,379.224792
171,0.855000,17.055304,958.883301,306.308136,24.735575,252.284058,408.233002,25.728172,571.006165,392.612091,21.911398,821.107483,379.225433
172,0.860000,17.056196,958.884705,306.305542,24.735081,252.285034,408.230072,25.726009,571.005981,392.613098,21.913843,821.106567,379.223511
173,0.865000,17.051266,958.884094,306.302216,24.736441,252.285660,408.234467,25.731211,571.006409,392.614471,21.916853,821.109741,379.220825
174,0.870000,17.054209,958.883667,306.305237,24.736471,252.278061,408.232910,25.729427,571.005432,392.618317,21.917204,821.110535,379.223450
175,0.875000,17.053894,958.881775,306.304657,24.736839,252.283310,408.234283,25.724985,571.000427,392.613129,21.910793,821.108398,379.223175
176,0.880000,17.058952,958.885925,306.309875,24.741009,252.279694,408.235779,25.730799,571.008057,392.616730,21.914787,821.109741,379.226257
177,0.885000,17.054075,958.882935,306.305023,24.734997,252.280685,408.237122,25.726511,571.005005,392.610901,21.913942,821.113098,379.225006
178,0.890000,17.054306,958.884705,306.306824,24.737337,252.279434,408.233215,25.728134,571.003906,392.617767,21.916786,821.107117,379.225922
179,0.895000,17.053804,958.885681,306.305511,24.738794,252.282501,408.231873,25.723322,571.005554,392.611694,21.911621,821.104370,379.220215
180,0.900000,17.058039,958.886047,306.305725,24.738245,252.282349,408.234772,25.725250,571.005066,392.611389,21.915621,821.112183,379.221771
181,0.905000,17.057699,958.884399,306.303009,24.734381,252.282379,408.231476,25.724091,571.002869,392.615936,21.910959,821.109009,379.219299
182,0.910000,17.055733,958.882874,306.304779,24.740860,252.283569,408.230957,25.727631,571.003357,392.616882,21.915319,821.106995,379.221954
183,0.915000,17.053654,958.885925,306.305695,24.734442,252.284225,408.231384,25.726492,571.006042,392.615021,21.914282,821.106201,379.219543
184,0.920000,17.054857,958.885254,306.307404,24.733564,252.282791,408.233948,25.728195,571.003845,392.614929,21.916344,821.105469,379.223236
185,0.925000,17.052273,958.883179,306.304230,24.734692,252.279587,408.235138,25.730301,571.003723,392.616119,21.912260,821.108765,379.220947
186,0.930000,17.053555,958.885254,306.306091,24.736969,252.282440,408.236206,25.731298,571.003418,392.618683,21.913975,821.107605,379.222626
187,0.935000,17.054110,958.885681,306.305634,24.738329,252.283783,408.234283,25.726660,571.002686,392.615417,21.911837,821.104675,379.223511
188,0.940000,17.051987,958.884949,306.304443,24.736549,252.285278,408.236755,25.725622,571.004333,392.610718,21.916676,821.110107,379.223511
189,0.945000,17.056553,958.883911,306.302734,24.735256,252.284286,408.234711,25.724800,571.002197,392.614807,21.912996,821.111755,379.221985
190,0.950000,17.056637,958.887878,306.306091,24.739431,252.283310,408.236359,25.725588,571.003906,392.613007,21.912374,821.109863,379.220642
191,0.955000,17.053991,958.885315,306.305450,24.735235,252.282089,408.238861,25.727953,571.005005,392.616913,21.916414,821.108826,379.227142
192,0.960000,17.051815,958.879150,306.301056,24.740501,252.283340,408.231567,25.728027,571.003113,392.610931,21.916000,821.110779,379.227509
193,0.965000,17.055025,958.886536,306.305511,24.736845,252.282654,408.234436,25.726633,571.005005,392.614929,21.910902,821.109131,379.221161
194,0.970000,17.054432,958.882690,306.301697,24.736320,252.280807,408.233917,25.729084,571.004395,392.615631,21.909338,821.107849,379.222534
195,0.975000,17.056463,958.884277,306.301483,24.736214,252.284027,408.226318,25.725407,571.004822,392.614227,21.914436,821.107483,379.219666
