Format Version,1.23,Take Name,Take 2023-06-29 04.47.08 PM,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2023-06-29 04.47.08.944 PM,Capture Start Frame,4719012,Total Frames in Take,22059,Total Exported Frames,22059,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
54,0.270000,17.108160,958.830200,306.298859,24.781216,252.278900,407.525330,25.759792,571.034241,392.713440,22.011389,821.146423,379.921692
55,0.275000,17.106499,958.831543,306.297607,24.779015,252.277313,407.528412,25.760670,571.031189,392.714813,22.016073,821.140686,379.926727
56,0.280000,17.105749,958.833252,306.295135,24.782656,252.276093,407.527832,25.760399,571.033997,392.711945,22.014168,821.138977,379.921844
57,0.285000,17.107016,958.830811,306.293671,24.777395,252.277405,407.527100,25.755129,571.033997,392.710571,22.018686,821.140991,379.926514
58,0.290000,17.107428,958.831665,306.296295,24.777094,252.276474,407.533844,25.761023,571.035645,392.711945,22.015009,821.139404,379.918243
59,0.295000,17.108555,958.830505,306.294464,24.779186,252.276367,407.528931,25.760788,571.032288,392.711304,22.020664,821.139526,379.924591
60,0.300000,17.109896,958.831543,306.299866,24.779808,252.277557,407.532104,25.759167,571.034546,392.711151,22.013929,821.142761,379.922882
61,0.305000,17.104244,958.830811,306.298584,24.780552,252.275055,407.528931,25.755054,571.035706,392.712463,22.018463,821.140259,379.925171
62,0.310000,17.104013,958.828918,306.295502,24.777653,252.276688,407.529388,25.754910,571.037048,392.710419,22.015020,821.140869,379.923370
63,0.315000,17.106897,958.831604,306.296051,24.778559,252.276031,407.528473,25.759621,571.034729,392.714081,22.012857,821.141479,379.926208
64,0.320000,17.108496,958.830505,306.294983,24.779528,252.274002,407.525757,25.756878,571.035278,392.712830,22.013058,821.139954,379.921631
65,0.325000,17.111107,958.835205,306.299194,24.778902,252.273773,407.528809,25.762123,571.035889,392.709442,22.016510,821.141418,379.921600
66,0.330000,17.102051,958.832336,306.296844,24.778397,252.276306,407.531097,25.758772,571.034546,392.713287,22.015848,821.142822,379.923523
67,0.335000,17.106068,958.832092,306.294678,24.779882,252.276184,407.525757,25.753130,571.034241,392.712250,22.014196,821.141724,379.922699
68,0.340000,17.104694,958.833740,306.298706,24.778555,252.276443,407.526276,25.756622,571.033997,392.709808,22.017025,821.143127,379.925781
69,0.345000,17.108923,958.828430,306.297455,24.782291,252.275970,407.529480,25.755955,571.031738,392.711334,22.015453,821.140442,379.922729
70,0.350000,17.106766,958.833862,306.297119,24.778769,252.277618,407.532379,25.756407,571.033997,392.713989,22.015673,821.139771,379.921295
71,0.355000,17.102449,958.833069,306.294708,24.779568,252.277878,407.527222,25.753454,571.032104,392.716736,22.017935,821.143616,379.924011
72,0.360000,17.105959,958.833679,306.298035,24.776333,252.280975,407.528839,25.760597,571.035400,392.714294,22.014891,821.142395,379.927063
73,0.365000,17.104446,958.831726,306.298798,24.776739,252.277878,407.531097,25.756809,571.035645,392.716217,22.013165,821.143005,379.922974
74,0.370000,17.107407,958.830750,306.295319,24.774364,252.280121,407.525330,25.760506,571.032776,392.711945,22.013458,821.142517,379.924805
75,0.375000,17.106960,958.830261,306.298370,24.781994,252.275116,407.530151,25.754353,571.032288,392.711243,22.009119,821.141174,379.921204
76,0.380000,17.103910,958.831177,306.295807,24.781292,252.273254,407.528137,25.759233,571.034058,392.712555,22.012609,821.140930,379.925598
77,0.385000,17.108244,958.833374,306.298981,24.778881,252.276001,407.524170,25.756475,571.032959,392.715149,22.013725,821.142700,379.923309
78,0.390000,17.105120,958.828674,306.295990,24.777514,252.275970,407.531006,25.755953,571.033691,392.716797,22.014774,821.143188,379.924377
79,0.395000,17.104691,958.832947,306.294434,24.779446,252.275818,407.525269,25.759350,571.032898,392.718506,22.015894,821.137512,379.918030
80,0.400000,17.106329,958.832092,306.295715,24.780806,252.276337,407.529877,25.755348,571.031616,392.715424,22.013058,821.141846,379.922546
81,0.405000,17.105654,958.829651,306.292633,24.780472,252.275558,407.526733,25.756645,571.036072,392.712524,22.011879,821.140564,379.921631
82,0.410000,17.107214,958.828918,306.297516,24.781950,252.277725,407.527283,25.760628,571.033081,392.710449,22.014385,821.139893,379.922638
83,0.415000,17.105356,958.833191,306.299377,24.782881,252.279495,407.530487,25.756527,571.032715,392.716400,22.012489,821.140015,379.927155
84,0.420000,17.105427,958.833130,306.294952,24.778784,252.275192,407.529358,25.758812,571.034180,392.709229,22.012436,821.142822,379.926697
85,0.425000,17.103062,958.831848,306.295441,24.778820,252.278244,407.528046,25.756546,571.034119,392.711792,22.012430,821.138855,379.921173
86,0.430000,17.106016,958.832458,306.297333,24.782455,252.276062,407.527863,25.756702,571.033386,392.708862,22.014767,821.138062,379.922119
87,0.435000,17.106739,958.833618,306.299103,24.776794,252.276215,407.532257,25.756281,571.035217,392.713531,22.012213,821.143799,379.921173
88,0.440000,17.105827,958.832703,306.295471,24.778542,252.279968,407.528992,25.758644,571.038452,392.713165,22.015581,821.141785,379.924286
89,0.445000,17.106726,958.829651,306.298309,24.780006,252.277557,407.526367,25.757874,571.034912,392.713593,22.010517,821.139587,379.924103
90,0.450000,17.105471,958.829834,306.295410,24.779715,252.276718,407.529388,25.759485,571.039673,392.713257,22.013596,821.140198,379.920502
91,0.455000,17.109879,958.832336,306.299072,24.780308,252.276123,407.528625,25.755568,571.035156,392.713013,22.013800,821.142029,379.926025
92,0.460000,17.108002,958.830078,306.293854,24.783192,252.274719,407.529053,25.753279,571.032043,392.708374,22.016779,821.140808,379.923187
93,0.465000,17.106396,958.833618,306.295624,24.782513,252.277313,407.527496,25.758348,571.037109,392.710968,22.012783,821.140503,379.919952
94,0.470000,17.108831,958.830750,306.296082,24.776711,252.278183,407.527679,25.757238,571.035583,392.711456,22.014526,821.140259,379.925812
95,0.475000,17.105665,958.833679,306.296936,24.778522,252.275558,407.534882,25.757057,571.036621,392.714569,22.016884,821.139771,379.924652
96,0.480000,17.108530,958.830444,306.301788,24.779627,252.276749,407.528046,25.759104,571.034058,392.714813,22.012238,821.140625,379.924072
97,0.485000,17.107233,958.833740,306.300049,24.781185,252.275879,407.535980,25.756495,571.035950,392.714569,22.012434,821.140381,379.925446
98,0.490000,17.107998,958.830078,306.298981,24.779781,252.275467,407.523926,25.757107,571.033508,392.710144,22.015306,821.142029,379.926422
99,0.495000,17.110064,958.832092,306.297852,24.777773,252.276245,407.526367,25.761234,571.033081,392.710785,22.015762,821.142517,379.924133
100,0.500000,17.109972,958.827576,306.298187,24.778542,252.280289,407.527130,25.759499,571.035400,392.711578,22.015629,821.140076,379.922913
101,0.505000,17.111588,958.830994,306.297333,24.780237,252.272720,407.531189,25.754150,571.035583,392.713409,22.014887,821.138306,379.922211
102,0.510000,17.106848,958.832397,306.299103,24.778555,252.279999,407.526276,25.754015,571.031860,392.707947,22.018255,821.139832,379.926819
103,0.515000,17.105745,958.831177,306.296356,24.776590,252.279465,407.528168,25.752863,571.036316,392.708374,22.012907,821.143738,379.926178
104,0.520000,17.107635,958.832764,306.294617,24.778673,252.277695,407.525085,25.759447,571.038269,392.714966,22.010164,821.144958,379.925415
105,0.525000,17.107561,958.831238,306.293304,24.780804,252.275375,407.528656,25.758364,571.032837,392.712311,22.014921,821.142944,379.923370
106,0.530000,17.111887,958.833252,306.295105,24.781261,252.274277,407.526489,25.758993,571.034912,392.708435,22.010511,821.141235,379.923157
107,0.535000,17.109129,958.830200,306.295776,24.778690,252.275558,407.526428,25.761091,571.034302,392.712708,22.014484,821.144470,379.925568
108,0.540000,17.105730,958.834778,306.296143,24.782688,252.275589,407.529419,25.756830,571.034058,392.709869,22.015003,821.140381,379.921814
109,0.545000,17.106882,958.830933,306.298828,24.780443,252.276398,407.526672,25.756157,571.033691,392.710449,22.013006,821.142456,379.923462
110,0.550000,17.106291,958.830261,306.295990,24.777880,252.278412,407.532379,25.757107,571.032532,392.714722,22.014311,821.141846,379.920319
111,0.555000,17.110178,958.830261,306.299683,24.779335,252.278091,407.525482,25.752703,571.033447,392.712555,22.017078,821.138367,379.919739
112,0.560000,17.106817,958.834351,306.299103,24.780537,252.277405,407.530396,25.760454,571.034790,392.713013,22.014277,821.140747,379.922455
113,0.565000,17.109480,958.834229,306.300171,24.781549,252.277496,407.529480,25.757044,571.033264,392.714966,22.018574,821.142090,379.926941
114,0.570000,17.109392,958.834290,306.300079,24.776142,252.277191,407.528687,25.761749,571.033691,392.708923,22.011730,821.138428,379.921906
115,0.575000,17.106537,958.832825,306.295410,24.782259,252.276428,407.531372,25.760111,571.034119,392.710327,22.011257,821.141602,379.922394
116,0.580000,17.104977,958.833191,306.295410,24.783730,252.277191,407.526276,25.755842,571.033569,392.715546,22.016117,821.142761,379.926971
117,0.585000,17.107054,958.831421,306.296478,24.781828,252.281158,407.529083,25.756834,571.032471,392.712311,22.012897,821.142456,379.922760
118,0.590000,17.106806,958.833374,306.298645,24.778162,252.277374,407.532043,25.759890,571.037109,392.713470,22.012064,821.142578,379.918060
119,0.595000,17.107517,958.831970,306.299316,24.779736,252.277618,407.526306,25.757435,571.030396,392.712097,22.010599,821.143677,379.923889
120,0.600000,17.108473,958.830017,306.298706,24.781822,252.279404,407.527222,25.758068,571.034119,392.714813,22.014570,821.140137,379.923889
121,0.605000,17.108490,958.830505,306.297882,24.780668,252.276657,407.529633,25.756815,571.035095,392.713806,22.010128,821.141357,379.924927
122,0.610000,17.109083,958.831177,306.296143,24.780258,252.276535,407.526855,25.757895,571.034180,392.712952,22.013474,821.141174,379.922180
123,0.615000,17.106323,958.830566,306.298065,24.779112,252.275787,407.529907,25.756384,571.036133,392.711548,22.013388,821.140442,379.924286
124,0.620000,17.105108,958.833740,306.297180,24.778595,252.275085,407.527954,25.759169,571.034485,392.714447,22.012318,821.141174,379.922729
125,0.625000,17.110199,958.831482,306.296448,24.777779,252.272842,407.524750,25.757191,571.032959,392.714294,22.014479,821.143555,379.922180
126,0.630000,17.108337,958.834167,306.299347,24.776598,252.281494,407.527374,25.760830,571.036133,392.710083,22.018051,821.142029,379.928040
127,0.635000,17.106087,958.833008,306.295837,24.783331,252.278564,407.527252,25.756723,571.036377,392.713470,22.015099,821.141663,379.926453
128,0.640000,17.111149,958.831909,306.302917,24.784149,252.277908,407.523254,25.760633,571.033630,392.714935,22.013832,821.139221,379.921265
129,0.645000,17.109764,958.831543,306.293304,24.774988,252.278442,407.525757,25.756718,571.030579,392.710907,22.015898,821.145325,379.922852
130,0.650000,17.105413,958.829346,306.296539,24.781839,252.278183,407.528198,25.756771,571.035461,392.713013,22.011692,821.140198,379.919891
131,0.655000,17.111372,958.830811,306.296387,24.781296,252.274094,407.531158,25.759270,571.036133,392.708496,22.014999,821.139771,379.919434
132,0.660000,17.109758,958.832581,306.299408,24.781031,252.278091,407.529785,25.754078,571.035339,392.708740,22.013351,821.143738,379.925201
133,0.665000,17.109230,958.834290,306.299164,24.778021,252.279007,407.531830,25.760979,571.037109,392.714050,22.010267,821.140747,379.923004
134,0.670000,17.104843,958.830994,306.294678,24.782408,252.275192,407.531860,25.759893,571.037964,392.711151,22.012491,821.138794,379.920807
135,0.675000,17.111404,958.832825,306.296783,24.777767,252.279007,407.529694,25.757336,571.033630,392.710602,22.013334,821.141235,379.925201
136,0.680000,17.111580,958.831482,306.300903,24.776356,252.280533,407.530579,25.756735,571.034241,392.715637,22.013765,821.141357,379.924164
137,0.685000,17.106613,958.830444,306.296051,24.777773,252.277191,407.528534,25.760954,571.031311,392.712036,22.012352,821.139160,379.921509
138,0.690000,17.106150,958.830444,306.293915,24.783363,252.277649,407.526917,25.758549,571.036011,392.714996,22.013227,821.143005,379.921326
139,0.695000,17.105707,958.832031,306.299103,24.779705,252.276276,407.530304,25.759844,571.033752,392.714691,22.012510,821.141479,379.923767
140,0.700000,17.108664,958.831604,306.295776,24.778482,252.276993,407.528107,25.756931,571.039429,392.713257,22.010687,821.141174,379.926575
141,0.705000,17.104954,958.832214,306.295044,24.781317,252.276962,407.529724,25.757282,571.033081,392.710602,22.009558,821.143188,379.925842
142,0.710000,17.105566,958.831909,306.293488,24.778154,252.277817,407.526245,25.760494,571.034058,392.707306,22.012903,821.138489,379.924072
143,0.715000,17.106758,958.834961,306.298828,24.777460,252.278152,407.529449,25.758818,571.033386,392.712708,22.012383,821.144165,379.923889
144,0.720000,17.109453,958.834045,306.297333,24.780710,252.279343,407.525330,25.757595,571.032776,392.715088,22.014267,821.141418,379.922943
145,0.725000,17.107241,958.830261,306.296509,24.781427,252.279129,407.528015,25.759119,571.035706,392.714172,22.015137,821.143127,379.923798
146,0.730000,17.106800,958.832092,306.296478,24.780457,252.278275,407.532837,25.758642,571.034363,392.710052,22.015488,821.143860,379.926788
147,0.735000,17.107143,958.834106,306.298492,24.782665,252.276505,407.531586,25.754332,571.035339,392.707825,22.013741,821.142212,379.921997
148,0.740000,17.107590,958.832336,306.292175,24.779985,252.279037,407.529846,25.755449,571.033630,392.707458,22.015146,821.141846,379.923920
149,0.745000,17.107239,958.832153,306.298401,24.783039,252.277283,407.529114,25.759354,571.035950,392.715363,22.012138,821.141602,379.924194
150,0.750000,17.109461,958.831238,306.296539,24.775078,252.279495,407.522491,25.757689,571.033447,392.709442,22.013330,821.142395,379.925385
151,0.755000,17.106703,958.831543,306.292908,24.777220,252.278656,407.528534,25.755705,571.035400,392.711884,22.017673,821.140991,379.920380
152,0.760000,17.104788,958.830994,306.298248,24.779648,252.275192,407.527557,25.758728,571.034851,392.713196,22.014212,821.142456,379.923187
153,0.765000,17.104570,958.828979,306.296417,24.780254,252.277100,407.532806,25.756718,571.033569,392.713470,22.015028,821.140503,379.925079
154,0.770000,17.107286,958.830200,306.299805,24.782028,252.277817,407.528046,25.755062,571.035706,392.712463,22.013981,821.143555,379.925568
155,0.775000,17.106653,958.829590,306.296600,24.780914,252.274750,407.529694,25.760756,571.031738,392.715118,22.011610,821.140503,379.922516
156,0.780000,17.109938,958.834167,306.300964,24.778873,252.277527,407.530853,25.755579,571.034546,392.713684,22.014675,821.143372,379.922180
157,0.785000,17.106728,958.833008,306.294098,24.782007,252.276093,407.529724,25.756790,571.036072,392.707825,22.015465,821.139465,379.925110
158,0.790000,17.108364,958.832642,306.296204,24.779089,252.278030,407.533630,25.761192,571.034790,392.712646,22.012636,821.141724,379.918518
159,0.795000,17.106651,958.832458,306.297943,24.781437,252.277283,407.526215,25.753780,571.035278,392.713074,22.013727,821.142029,379.926147
160,0.800000,17.108494,958.831909,306.296783,24.781708,252.278122,407.526306,25.758694,571.036621,392.712311,22.016108,821.146729,379.920715
161,0.805000,17.108023,958.832275,306.300018,24.784365,252.274933,407.531677,25.756100,571.033936,392.706421,22.013016,821.140137,379.923706
162,0.810000,17.107916,958.830017,306.299988,24.784981,252.276245,407.528656,25.758270,571.035828,392.710663,22.014299,821.140747,379.922424
163,0.815000,17.109371,958.834717,306.294830,24.780039,252.276871,407.526459,25.755072,571.035278,392.712280,22.011732,821.141907,379.924225
164,0.820000,17.107389,958.831421,306.297943,24.781618,252.273499,407.532104,25.757015,571.037048,392.713562,22.013342,821.142822,379.923737
165,0.825000,17.107227,958.830811,306.295410,24.777483,252.280182,407.524445,25.761662,571.034912,392.708344,22.014631,821.141846,379.927765
166,0.830000,17.106546,958.832825,306.297943,24.780651,252.277847,407.529175,25.757202,571.034668,392.709656,22.011827,821.141296,379.922821
167,0.835000,17.105015,958.832642,306.291138,24.774582,252.276123,407.528412,25.759846,571.037476,392.712006,22.012411,821.141052,379.922668
168,0.840000,17.107716,958.832214,306.298492,24.780762,252.277283,407.531891,25.755375,571.032654,392.715668,22.014765,821.143005,379.924255
169,0.845000,17.106844,958.833618,306.300476,24.783064,252.279587,407.523987,25.754009,571.036743,392.710632,22.009617,821.142822,379.923370
170,0.850000,17.106646,958.835205,306.297241,24.778980,252.277939,407.527283,25.759138,571.033447,392.710663,22.016127,821.140137,379.925018
171,0.855000,17.110460,958.832947,306.298492,24.778780,252.279251,407.527222,25.758150,571.037231,392.713867,22.010683,821.145020,379.923706
172,0.860000,17.105974,958.829529,306.293579,24.781517,252.275284,407.522675,25.757494,571.035217,392.712189,22.012770,821.140137,379.923065
173,0.865000,17.109560,958.833130,306.295227,24.780432,252.278976,407.527405,25.756542,571.036987,392.716125,22.011066,821.139709,379.923248
174,0.870000,17.113028,958.831116,306.300598,24.779654,252.276749,407.528381,25.754267,571.037964,392.711121,22.009714,821.143494,379.921600
175,0.875000,17.108217,958.832214,306.296997,24.780067,252.280243,407.527252,25.757427,571.036621,392.713684,22.013079,821.144836,379.920410
176,0.880000,17.106112,958.831299,306.292236,24.778294,252.277313,407.528900,25.756195,571.033142,392.709900,22.013746,821.141907,379.920227
177,0.885000,17.107950,958.835693,306.299622,24.775404,252.278778,407.529327,25.758183,571.036194,392.711395,22.013371,821.139954,379.923798
178,0.890000,17.105728,958.833923,306.295746,24.778090,252.278976,407.532349,25.756271,571.031616,392.715332,22.016737,821.145325,379.925720
179,0.895000,17.107906,958.834900,306.301758,24.779217,252.277130,407.534882,25.757988,571.035706,392.708374,22.019981,821.139282,379.925018
180,0.900000,17.107344,958.834229,306.300690,24.776279,252.280319,407.527740,25.754427,571.035767,392.710144,22.013565,821.145020,379.921539
181,0.905000,17.106689,958.832886,306.296448,24.780031,252.276031,407.530792,25.756557,571.034668,392.711853,22.011032,821.142334,379.921631
182,0.910000,17.109638,958.832642,306.296051,24.780910,252.279037,407.531952,25.760115,571.035645,392.712646,22.011705,821.144043,379.920532
183,0.915000,17.106800,958.832397,306.294403,24.775742,252.275742,407.526794,25.757936,571.033691,392.713867,22.014509,821.142517,379.920593
184,0.920000,17.109507,958.832336,306.301086,24.778034,252.278717,407.529846,25.755880,571.035095,392.710815,22.009903,821.142456,379.922180
185,0.925000,17.106810,958.833984,306.297668,24.776821,252.276474,407.525940,25.757956,571.033325,392.711761,22.012957,821.144226,379.923676
186,0.930000,17.108530,958.833130,306.297943,24.775581,252.275253,407.531799,25.758480,571.034851,392.712982,22.014992,821.143127,379.922882
187,0.935000,17.111116,958.832581,306.297729,24.779343,252.274155,407.526184,25.756741,571.035522,392.710449,22.012123,821.143799,379.926056
188,0.940000,17.111174,958.833313,306.295929,24.782438,252.279602,407.526550,25.756439,571.036804,392.713867,22.013477,821.141479,379.924957
189,0.945000,17.106230,958.830688,306.294220,24.778507,252.278122,407.527924,25.754711,571.035034,392.714752,22.010002,821.140503,379.923676
190,0.950000,17.108419,958.831970,306.296448,24.779171,252.275436,407.527252,25.755423,571.031921,392.711243,22.009714,821.142578,379.927887
191,0.955000,17.106991,958.833557,306.297729,24.780163,252.276154,407.530853,25.756844,571.036743,392.710876,22.015675,821.141541,379.923004
192,0.960000,17.109676,958.831116,306.297363,24.779312,252.277100,407.531311,25.754185,571.036743,392.710419,22.017611,821.142273,379.926422
193,0.965000,17.106220,958.827515,306.295380,24.778452,252.276443,407.526917,25.753958,571.032593,392.711578,22.012629,821.139282,379.922577
194,0.970000,17.106970,958.832886,306.298981,24.778177,252.276443,407.531311,25.754129,571.031921,392.706879,22.013300,821.142334,379.920563
195,0.975000,17.111275,958.830078,306.298157,24.780308,252.278687,407.528168,25.758060,571.036011,392.710358,22.015154,821.141235,379.924988
196,0.980000,17.109795,958.832214,306.296173,24.780146,252.278717,407.531647,25.758133,571.036316,392.709198,22.012882,821.141357,379.926788
