Format Version,1.23,Take Name,Take 2023-06-29 04.35.41 PM,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2023-06-29 04.35.41.803 PM,Capture Start Frame,4581584,Total Frames in Take,22899,Total Exported Frames,22899,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
45,0.225000,17.120018,958.822571,306.287445,24.683321,252.345505,408.971802,25.716805,571.021545,392.466522,21.980776,821.069946,378.384033
46,0.230000,17.116379,958.817810,306.285034,24.686815,252.344315,408.973694,25.715582,571.021057,392.462708,21.978399,821.067871,378.381317
47,0.235000,17.120560,958.822571,306.289886,24.684681,252.344513,408.973511,25.715326,571.027039,392.463531,21.981373,821.073181,378.387299
48,0.240000,17.121153,958.819946,306.290710,24.685591,252.346573,408.973328,25.716724,571.023071,392.463776,21.979076,821.069031,378.386230
49,0.245000,17.119949,958.821716,306.290192,24.684916,252.343948,408.972748,25.718523,571.023254,392.460083,21.976927,821.065796,378.383179
50,0.250000,17.118179,958.820618,306.290192,24.688036,252.345856,408.972443,25.716902,571.023376,392.462799,21.979309,821.067505,378.382172
51,0.255000,17.116825,958.822021,306.288513,24.687500,252.343445,408.974152,25.714149,571.021729,392.462891,21.975412,821.068848,378.382202
52,0.260000,17.122740,958.818542,306.288696,24.684845,252.342102,408.971344,25.717945,571.023193,392.462036,21.980263,821.071838,378.383698
53,0.265000,17.118389,958.819519,306.285065,24.683523,252.342133,408.974152,25.714882,571.024109,392.464813,21.974085,821.069641,378.382446
54,0.270000,17.116299,958.820557,306.286011,24.686756,252.346573,408.974670,25.719250,571.022766,392.463379,21.981825,821.071655,378.384979
55,0.275000,17.118103,958.819702,306.285980,24.686064,252.345535,408.972534,25.720320,571.022156,392.465302,21.978449,821.068481,378.386505
56,0.280000,17.121174,958.821716,306.284485,24.685783,252.345261,408.969635,25.717083,571.023132,392.461060,21.978159,821.071777,378.383423
57,0.285000,17.115377,958.819031,306.284424,24.686584,252.339355,408.969421,25.714918,571.023010,392.458221,21.976116,821.072693,378.385071
58,0.290000,17.118824,958.818970,306.287933,24.688646,252.346695,408.974792,25.716881,571.021851,392.462280,21.979158,821.069031,378.379608
59,0.295000,17.117279,958.818237,306.289276,24.687763,252.346313,408.971802,25.716242,571.022400,392.462402,21.980827,821.072144,378.381744
60,0.300000,17.119606,958.821289,306.288483,24.689032,252.345291,408.970825,25.720631,571.021606,392.466675,21.978472,821.071106,378.384552
61,0.305000,17.117296,958.819763,306.287170,24.686775,252.345413,408.967590,25.717327,571.025574,392.465271,21.974264,821.070374,378.386017
62,0.310000,17.115969,958.818848,306.288269,24.688259,252.341217,408.973389,25.713413,571.024902,392.463959,21.979530,821.071838,378.386444
63,0.315000,17.119373,958.820862,306.289032,24.689783,252.343811,408.969177,25.716541,571.024170,392.464508,21.975742,821.069397,378.380463
64,0.320000,17.119768,958.817566,306.286804,24.686468,252.342667,408.970978,25.716969,571.026550,392.462158,21.975946,821.068054,378.381866
65,0.325000,17.120203,958.819153,306.287201,24.687212,252.344070,408.970215,25.718712,571.023499,392.460236,21.978952,821.067993,378.382141
66,0.330000,17.120298,958.818054,306.288177,24.685747,252.346634,408.971832,25.717003,571.023010,392.465698,21.977064,821.070068,378.386932
67,0.335000,17.117382,958.819641,306.288574,24.687141,252.344162,408.972046,25.715899,571.025879,392.465515,21.977850,821.067261,378.384216
68,0.340000,17.115719,958.821533,306.284851,24.684528,252.349258,408.971985,25.718855,571.023987,392.462555,21.981443,821.069580,378.384857
69,0.345000,17.122011,958.817871,306.283844,24.685564,252.342133,408.971802,25.717014,571.022461,392.465668,21.978497,821.066650,378.378876
70,0.350000,17.116383,958.817871,306.285248,24.687290,252.342636,408.973114,25.718967,571.019470,392.461731,21.978807,821.069336,378.385193
71,0.355000,17.120939,958.818726,306.285583,24.683702,252.343719,408.971527,25.717436,571.021606,392.461945,21.979149,821.069763,378.384766
72,0.360000,17.118023,958.817810,306.286621,24.685350,252.344818,408.977234,25.716133,571.020752,392.465790,21.981590,821.071228,378.385406
73,0.365000,17.118301,958.819641,306.289490,24.685427,252.343781,408.974640,25.714514,571.022827,392.464874,21.978260,821.071350,378.385712
74,0.370000,17.120253,958.820618,306.286926,24.685995,252.344009,408.969727,25.713404,571.020020,392.459595,21.979332,821.067017,378.381989
75,0.375000,17.117823,958.821411,306.287781,24.686123,252.344376,408.970367,25.718559,571.022522,392.459808,21.980116,821.072144,378.381409
76,0.380000,17.112450,958.822327,306.285767,24.688768,252.345474,408.971344,25.715708,571.022217,392.459290,21.976044,821.070496,378.381256
77,0.385000,17.120157,958.822205,306.289886,24.685173,252.342850,408.971649,25.717262,571.022217,392.464233,21.977539,821.069458,378.385437
78,0.390000,17.117987,958.821411,306.287323,24.683540,252.344131,408.971680,25.716242,571.026184,392.466797,21.978001,821.070801,378.380829
79,0.395000,17.119928,958.820435,306.290710,24.686220,252.344879,408.970825,25.714857,571.021606,392.462982,21.979555,821.070679,378.384583
80,0.400000,17.120659,958.821472,306.289948,24.685760,252.347321,408.973145,25.714788,571.019653,392.460083,21.982052,821.072876,378.388550
81,0.405000,17.116894,958.821350,306.286011,24.685505,252.344070,408.972534,25.715763,571.025513,392.461853,21.981855,821.065674,378.381866
82,0.410000,17.117069,958.818115,306.288666,24.685612,252.348251,408.968140,25.718075,571.025208,392.459473,21.976454,821.069885,378.381500
83,0.415000,17.115263,958.817017,306.286285,24.685469,252.344101,408.969849,25.718285,571.019653,392.465637,21.975777,821.068970,378.383942
84,0.420000,17.116879,958.819153,306.288422,24.682392,252.344574,408.970306,25.716961,571.021606,392.463989,21.978304,821.069092,378.381897
85,0.425000,17.123596,958.822815,306.291229,24.687649,252.346359,408.968201,25.717319,571.021545,392.462982,21.984545,821.068848,378.383423
86,0.430000,17.120731,958.820129,306.285858,24.687756,252.342758,408.974060,25.715908,571.023254,392.463959,21.982632,821.069641,378.380615
87,0.435000,17.118441,958.820312,306.290222,24.685450,252.346512,408.969391,25.716318,571.019958,392.468658,21.980780,821.069885,378.384338
88,0.440000,17.120720,958.823669,306.290649,24.686518,252.342728,408.971222,25.713703,571.022949,392.457764,21.982294,821.069092,378.382904
89,0.445000,17.122339,958.820312,306.288910,24.684002,252.345596,408.971375,25.717487,571.023315,392.460846,21.978834,821.069641,378.384247
90,0.450000,17.115700,958.820007,306.286560,24.686848,252.344482,408.968781,25.715250,571.024170,392.461212,21.976353,821.070801,378.384186
91,0.455000,17.118694,958.820557,306.288513,24.686804,252.341690,408.970581,25.712307,571.022461,392.459473,21.978973,821.069580,378.383545
92,0.460000,17.121449,958.820740,306.289368,24.686613,252.347076,408.971100,25.716793,571.020813,392.462280,21.978340,821.068909,378.384308
93,0.465000,17.118225,958.822815,306.292267,24.687674,252.346970,408.971466,25.717060,571.022522,392.461578,21.977690,821.072327,378.385651
94,0.470000,17.116934,958.820801,306.291901,24.684027,252.345062,408.971436,25.716145,571.024048,392.464325,21.977768,821.070374,378.385895
95,0.475000,17.119841,958.817505,306.289154,24.682993,252.342194,408.974884,25.715969,571.022949,392.463806,21.980186,821.066895,378.387634
96,0.480000,17.119511,958.822571,306.285889,24.685022,252.342850,408.973053,25.714197,571.019104,392.461792,21.981445,821.069824,378.384491
97,0.485000,17.118143,958.818665,306.286194,24.683443,252.345917,408.971832,25.716394,571.021729,392.463470,21.979654,821.073364,378.385437
98,0.490000,17.117199,958.822266,306.287598,24.684809,252.344788,408.970154,25.717064,571.019409,392.464172,21.977211,821.070007,378.385986
99,0.495000,17.120060,958.822998,306.286041,24.686140,252.342880,408.969727,25.718653,571.020569,392.459320,21.979599,821.073181,378.385498
100,0.500000,17.119299,958.817810,306.286957,24.684700,252.343124,408.971008,25.711353,571.022766,392.460632,21.981222,821.071594,378.386749
101,0.505000,17.120468,958.820190,306.291534,24.684433,252.345200,408.970917,25.713165,571.022217,392.463409,21.976500,821.067322,378.384613
102,0.510000,17.115622,958.821777,306.287659,24.687590,252.341385,408.972717,25.717827,571.023682,392.464752,21.982113,821.069702,378.382965
103,0.515000,17.119257,958.816162,306.288635,24.686152,252.341782,408.973175,25.717932,571.021484,392.463776,21.982517,821.069824,378.384277
104,0.520000,17.115545,958.818481,306.286255,24.685394,252.344406,408.972504,25.714569,571.024963,392.464630,21.977736,821.070740,378.384918
105,0.525000,17.120859,958.820190,306.291443,24.684713,252.346664,408.973694,25.714859,571.023987,392.465576,21.977831,821.069275,378.382904
106,0.530000,17.120049,958.819763,306.287903,24.689529,252.343918,408.970398,25.716005,571.023804,392.464081,21.980686,821.071472,378.385437
107,0.535000,17.121786,958.818970,306.288910,24.684866,252.345795,408.974213,25.719055,571.020996,392.463776,21.981602,821.070557,378.383179
108,0.540000,17.120741,958.820374,306.289276,24.687201,252.345322,408.974274,25.714834,571.023743,392.462311,21.978125,821.072571,378.383179
109,0.545000,17.119202,958.820007,306.291626,24.687035,252.343231,408.967957,25.719265,571.022888,392.459442,21.977478,821.069092,378.384277
110,0.550000,17.115427,958.819885,306.288055,24.685963,252.345734,408.966644,25.715860,571.021362,392.461609,21.977810,821.069092,378.388000
111,0.555000,17.119751,958.820862,306.287018,24.688372,252.344513,408.971375,25.713297,571.023560,392.461334,21.977055,821.071533,378.382843
112,0.560000,17.120243,958.818237,306.290131,24.685396,252.344482,408.974335,25.718489,571.024780,392.461426,21.979471,821.070557,378.380890
113,0.565000,17.119543,958.822021,306.289368,24.683777,252.345596,408.971313,25.716681,571.022400,392.464722,21.977478,821.070129,378.380371
114,0.570000,17.120337,958.820557,306.287750,24.688456,252.344574,408.967987,25.718100,571.023438,392.462585,21.978630,821.071533,378.382202
115,0.575000,17.121254,958.822144,306.289368,24.685555,252.345535,408.968018,25.715658,571.018433,392.464905,21.973623,821.071777,378.382050
116,0.580000,17.124735,958.820068,306.289764,24.686342,252.346039,408.970612,25.714857,571.022644,392.460602,21.977667,821.070862,378.381348
117,0.585000,17.117302,958.821228,306.285889,24.685539,252.342072,408.970062,25.715086,571.024414,392.463776,21.977797,821.067383,378.383209
118,0.590000,17.119013,958.819092,306.287994,24.687243,252.339905,408.972107,25.716566,571.019043,392.463776,21.980785,821.067383,378.383942
119,0.595000,17.117987,958.819641,306.290619,24.684942,252.348190,408.967041,25.716124,571.023987,392.462891,21.975664,821.070618,378.384003
120,0.600000,17.115553,958.816895,306.285065,24.687012,252.343826,408.972839,25.715235,571.023010,392.461029,21.979733,821.069336,378.385925
121,0.605000,17.119627,958.820190,306.288727,24.684624,252.345139,408.972565,25.719210,571.019348,392.463837,21.980087,821.067139,378.383606
122,0.610000,17.121994,958.819824,306.290131,24.688219,252.345795,408.970215,25.717199,571.023315,392.464478,21.981451,821.070129,378.386475
123,0.615000,17.117407,958.820007,306.289368,24.685661,252.349197,408.973846,25.716820,571.024902,392.460693,21.976974,821.067810,378.383575
124,0.620000,17.120657,958.818726,306.287933,24.687395,252.344971,408.976776,25.716330,571.024231,392.467957,21.978298,821.070374,378.387543
125,0.625000,17.121719,958.822937,306.290833,24.688768,252.342010,408.968475,25.720688,571.021667,392.465698,21.978460,821.069031,378.384247
126,0.630000,17.121527,958.820312,306.290192,24.684263,252.344971,408.972107,25.718575,571.025391,392.468353,21.976248,821.067749,378.384399
127,0.635000,17.118538,958.819519,306.287933,24.682951,252.342545,408.972321,25.720160,571.024048,392.466766,21.978867,821.072021,378.387054
128,0.640000,17.122231,958.820435,306.287109,24.688221,252.346573,408.973114,25.714743,571.020813,392.464172,21.979515,821.071777,378.382843
129,0.645000,17.119095,958.815796,306.285706,24.689676,252.342545,408.974152,25.714083,571.019470,392.462616,21.977283,821.066467,378.381348
130,0.650000,17.119413,958.821899,306.288300,24.688036,252.342285,408.976135,25.719204,571.022339,392.463409,21.980459,821.069214,378.383179
131,0.655000,17.119596,958.819885,306.291412,24.686438,252.343414,408.971802,25.719446,571.024780,392.466064,21.978542,821.070312,378.381775
132,0.660000,17.118965,958.820679,306.284698,24.686440,252.346252,408.969788,25.718094,571.022522,392.460327,21.980211,821.068848,378.383270
133,0.665000,17.121843,958.819763,306.284729,24.688107,252.342819,408.976898,25.718281,571.021606,392.463257,21.979303,821.067932,378.383057
134,0.670000,17.121269,958.819214,306.294006,24.687037,252.344696,408.973785,25.717049,571.024719,392.463593,21.980867,821.069824,378.385498
135,0.675000,17.120453,958.818359,306.289948,24.684366,252.344971,408.974426,25.711538,571.024109,392.459534,21.977423,821.069580,378.377777
136,0.680000,17.124102,958.820129,306.289642,24.685480,252.344788,408.976654,25.719419,571.021484,392.461212,21.977186,821.070312,378.380035
137,0.685000,17.117685,958.818542,306.288818,24.686338,252.344513,408.972748,25.713600,571.024170,392.464050,21.981821,821.072205,378.385162
138,0.690000,17.119375,958.819092,306.291199,24.683834,252.344666,408.974213,25.718243,571.023926,392.458313,21.977339,821.072266,378.383392
139,0.695000,17.118303,958.823059,306.292450,24.684519,252.344971,408.976196,25.716530,571.024231,392.460083,21.976442,821.067078,378.380707
140,0.700000,17.121571,958.818054,306.286194,24.686251,252.346786,408.978180,25.714828,571.023315,392.466095,21.976166,821.069092,378.382294
141,0.705000,17.117348,958.821472,306.286163,24.681704,252.344070,408.966309,25.721371,571.022583,392.463837,21.980536,821.069885,378.379089
142,0.710000,17.117693,958.821960,306.286682,24.686234,252.343887,408.972198,25.715910,571.022095,392.460327,21.979834,821.069214,378.387421
143,0.715000,17.117807,958.821289,306.288574,24.686424,252.343658,408.968658,25.718140,571.023315,392.464600,21.977634,821.072327,378.382355
144,0.720000,17.120352,958.818542,306.289642,24.685696,252.343475,408.974731,25.713999,571.023987,392.463654,21.975958,821.065613,378.382935
145,0.725000,17.118462,958.818481,306.289001,24.686018,252.342545,408.972626,25.720716,571.023010,392.455750,21.982475,821.070007,378.383942
146,0.730000,17.122330,958.821106,306.287659,24.688734,252.344162,408.969055,25.715729,571.019836,392.461609,21.979996,821.073547,378.384827
147,0.735000,17.115499,958.826782,306.290497,24.686012,252.346008,408.972229,25.714392,571.021545,392.462708,21.976633,821.072693,378.379730
148,0.740000,17.122181,958.821777,306.285309,24.679871,252.345505,408.974487,25.719887,571.022034,392.460907,21.976692,821.070435,378.383209
149,0.745000,17.121973,958.823853,306.287842,24.687529,252.348007,408.973236,25.716444,571.023010,392.458923,21.976112,821.071228,378.381226
150,0.750000,17.119707,958.822876,306.292847,24.685795,252.345627,408.974579,25.717770,571.021423,392.459534,21.979671,821.069458,378.381989
151,0.755000,17.115749,958.817688,306.285919,24.685751,252.345917,408.971863,25.718252,571.023499,392.461121,21.979765,821.070862,378.377411
152,0.760000,17.120623,958.822693,306.287689,24.684080,252.345947,408.972961,25.718302,571.020203,392.466522,21.978567,821.070190,378.382263
153,0.765000,17.119913,958.822754,306.287720,24.688686,252.343506,408.975006,25.719303,571.023926,392.461884,21.981279,821.068848,378.384308
154,0.770000,17.122038,958.820740,306.288025,24.686808,252.343826,408.972351,25.714729,571.022156,392.459930,21.978621,821.071228,378.384125
155,0.775000,17.117920,958.819336,306.288879,24.688286,252.345764,408.970764,25.715319,571.023804,392.461273,21.982239,821.069946,378.384949
156,0.780000,17.119818,958.818909,306.287354,24.687006,252.345627,408.970581,25.715569,571.023254,392.462708,21.980185,821.071655,378.384918
157,0.785000,17.118040,958.819702,306.287750,24.687180,252.343918,408.972687,25.715813,571.024353,392.461060,21.980659,821.069092,378.380432
158,0.790000,17.115921,958.820557,306.286163,24.688847,252.343323,408.975067,25.719112,571.019714,392.459717,21.978781,821.069336,378.383301
159,0.795000,17.120136,958.818237,306.285889,24.687994,252.343292,408.975952,25.718433,571.021240,392.459961,21.979265,821.066589,378.381073
160,0.800000,17.120733,958.820557,306.290863,24.686331,252.347946,408.973907,25.719112,571.023376,392.464874,21.978504,821.068420,378.381042
161,0.805000,17.116915,958.818481,306.288269,24.690872,252.342880,408.974121,25.718061,571.022766,392.463867,21.978504,821.070312,378.380188
162,0.810000,17.118362,958.820312,306.285583,24.688025,252.346786,408.972870,25.719471,571.022034,392.460846,21.978540,821.067078,378.379425
163,0.815000,17.119480,958.823181,306.290039,24.683521,252.346191,408.972321,25.720139,571.021667,392.461670,21.977938,821.073853,378.385864
164,0.820000,17.119265,958.821838,306.290527,24.686872,252.347733,408.972504,25.718023,571.020447,392.463074,21.977310,821.071228,378.384705
165,0.825000,17.116774,958.822449,306.287598,24.683899,252.347626,408.969055,25.714487,571.023376,392.463348,21.977995,821.069702,378.382355
166,0.830000,17.116901,958.819275,306.287811,24.684910,252.344696,408.973755,25.716232,571.025574,392.466278,21.978245,821.069885,378.380646
167,0.835000,17.118620,958.819031,306.283875,24.687840,252.343811,408.975464,25.714371,571.025269,392.463104,21.978573,821.069946,378.381348
168,0.840000,17.121603,958.820801,306.289520,24.686459,252.343781,408.973145,25.715540,571.019653,392.460083,21.978838,821.068542,378.383789
169,0.845000,17.121944,958.819824,306.291473,24.689045,252.342789,408.970398,25.717812,571.020996,392.465576,21.978941,821.070923,378.384827
170,0.850000,17.121578,958.818970,306.285950,24.690145,252.344070,408.975037,25.717470,571.022766,392.466614,21.979046,821.067078,378.382965
171,0.855000,17.122648,958.822144,306.291565,24.683270,252.344574,408.973267,25.717226,571.022705,392.462616,21.979509,821.072388,378.379578
172,0.860000,17.118282,958.816040,306.280396,24.690495,252.348038,408.971588,25.719645,571.022400,392.462097,21.978476,821.067993,378.383636
173,0.865000,17.122313,958.820129,306.288300,24.684721,252.345535,408.971313,25.715982,571.023376,392.463989,21.979128,821.070618,378.384064
174,0.870000,17.117262,958.818665,306.282959,24.687502,252.346603,408.970825,25.718756,571.021118,392.462585,21.977848,821.067932,378.382355
175,0.875000,17.123480,958.819397,306.289520,24.684649,252.345688,408.974060,25.715324,571.023926,392.463318,21.979134,821.071899,378.383545
176,0.880000,17.117260,958.819763,306.285950,24.683508,252.344193,408.974091,25.717533,571.020996,392.461334,21.980782,821.069641,378.385040
177,0.885000,17.116390,958.820740,306.288544,24.688141,252.346313,408.971588,25.715300,571.021851,392.460541,21.977884,821.068909,378.385437
178,0.890000,17.120016,958.818726,306.286560,24.688526,252.346512,408.975830,25.718580,571.025879,392.461212,21.979984,821.071167,378.379120
179,0.895000,17.122187,958.823730,306.290253,24.689240,252.343781,408.971069,25.714142,571.023682,392.459320,21.980911,821.068909,378.382629
180,0.900000,17.119081,958.820251,306.290436,24.690145,252.345093,408.972473,25.715759,571.022461,392.459503,21.977839,821.066528,378.382141
181,0.905000,17.116735,958.819519,306.286987,24.684618,252.344437,408.972107,25.717840,571.020996,392.459045,21.980862,821.069763,378.381256
182,0.910000,17.118589,958.822693,306.291473,24.685493,252.343231,408.974182,25.719490,571.022949,392.463715,21.981302,821.071411,378.381897
183,0.915000,17.118153,958.822876,306.290131,24.686569,252.347229,408.972351,25.718279,571.023254,392.460785,21.982569,821.071533,378.384338
184,0.920000,17.117804,958.818542,306.285767,24.685154,252.345596,408.973572,25.720125,571.022522,392.463959,21.979338,821.069824,378.379364
185,0.925000,17.121450,958.822571,306.291748,24.685287,252.343094,408.973755,25.719713,571.022949,392.463165,21.977879,821.070557,378.383209
186,0.930000,17.116718,958.820862,306.285065,24.684351,252.345169,408.972809,25.719166,571.024048,392.463898,21.982714,821.068604,378.385010
187,0.935000,17.117121,958.820679,306.290375,24.686630,252.343658,408.973389,25.716076,571.022339,392.461853,21.977919,821.069763,378.387085
188,0.940000,17.118944,958.822327,306.290955,24.688080,252.341187,408.969360,25.718262,571.023682,392.465118,21.974474,821.069885,378.385406
189,0.945000,17.119873,958.820312,306.286377,24.687300,252.345322,408.974915,25.718855,571.022095,392.463287,21.978271,821.068298,378.377228
190,0.950000,17.116869,958.819153,306.286469,24.687822,252.345169,408.970947,25.716223,571.020203,392.458954,21.977186,821.066711,378.377991
191,0.955000,17.119778,958.821350,306.287079,24.685741,252.343658,408.973419,25.715845,571.022461,392.462891,21.981075,821.073181,378.382385
192,0.960000,17.119074,958.823853,306.287476,24.682398,252.343781,408.972992,25.718897,571.020325,392.466583,21.978510,821.069824,378.380280
193,0.965000,17.118395,958.818298,306.284607,24.687300,252.342529,408.968292,25.714779,571.022949,392.461029,21.980331,821.071350,378.381897
194,0.970000,17.118486,958.820312,306.285492,24.684855,252.339096,408.970581,25.718536,571.019531,392.464203,21.979446,821.072754,378.383484
195,0.975000,17.115152,958.818298,306.286194,24.685133,252.342255,408.970856,25.718363,571.023315,392.465271,21.975897,821.069336,378.380859
196,0.980000,17.122374,958.823181,306.285553,24.686081,252.342194,408.972351,25.714827,571.023926,392.462158,21.976299,821.070618,378.383728
