Format Version,1.23,Take Name,Take 2023-06-29 05.52.11 PM,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2023-06-29 05.52.12.054 PM,Capture Start Frame,5499630,Total Frames in Take,22051,Total Exported Frames,22051,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 2010,Unlabeled 2010,Unlabeled 2010,Unlabeled 2011,Unlabeled 2011,Unlabeled 2011,Unlabeled 2012,Unlabeled 2012,Unlabeled 2012,Unlabeled 2013,Unlabeled 2013,Unlabeled 2013
,ID,"48572ADDA30E168A11EE","48572ADDA30E168A11EE","48572ADDA30E168A11EE","48992ADDA30E168A11EE","48992ADDA30E168A11EE","48992ADDA30E168A11EE","489B2ADDA30E168A11EE","489B2ADDA30E168A11EE","489B2ADDA30E168A11EE","489C2ADDA30E168A11EE","489C2ADDA30E168A11EE","489C2ADDA30E168A11EE"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,17.052336,958.876953,306.304504,25.245113,252.015625,398.248230,25.580301,571.083374,393.864227,21.190214,821.504211,389.192413
1,0.005000,17.055630,958.878723,306.301178,25.240141,252.015884,398.245483,25.577145,571.079468,393.857330,21.187546,821.501953,389.185455
2,0.010000,17.048960,958.878357,306.298492,25.244011,252.018753,398.247742,25.577593,571.081177,393.861115,21.187994,821.502869,389.192566
3,0.015000,17.051538,958.879883,306.304321,25.240980,252.017624,398.252625,25.582857,571.084229,393.857056,21.184145,821.505920,389.183533
4,0.020000,17.052334,958.872559,306.301971,25.241966,252.018509,398.250061,25.580265,571.081848,393.863373,21.182186,821.503845,389.187225
5,0.025000,17.051247,958.876709,306.300201,25.244080,252.014038,398.246124,25.580469,571.081726,393.863068,21.187458,821.502625,389.189117
6,0.030000,17.049299,958.875366,306.301239,25.240839,252.021820,398.252289,25.582783,571.082397,393.862030,21.192129,821.503052,389.184601
7,0.035000,17.050745,958.876709,306.302948,25.242077,252.013687,398.251678,25.582150,571.083069,393.856567,21.183662,821.501404,389.187256
8,0.040000,17.049896,958.875549,306.298157,25.241732,252.017563,398.247498,25.578926,571.080139,393.864014,21.180744,821.503052,389.185913
9,0.045000,17.055159,958.878113,306.301300,25.238394,252.017532,398.247986,25.577442,571.081116,393.862335,21.186777,821.505188,389.191376
10,0.050000,17.049942,958.877625,306.300812,25.243526,252.018661,398.248627,25.576525,571.084839,393.863281,21.185995,821.504089,389.187653
11,0.055000,17.051559,958.877258,306.301605,25.244801,252.018097,398.248413,25.580521,571.083435,393.858856,21.183718,821.502808,389.185883
12,0.060000,17.051294,958.875671,306.301514,25.240829,252.018600,398.253937,25.581289,571.080200,393.864136,21.185789,821.500488,389.186768
13,0.065000,17.051071,958.879089,306.301300,25.242140,252.012375,398.253632,25.582792,571.080872,393.866089,21.184212,821.503601,389.187744
14,0.070000,17.046997,958.874573,306.300140,25.243774,252.014008,398.258667,25.579906,571.081604,393.857635,21.181650,821.502563,389.185791
15,0.075000,17.054131,958.875427,306.302094,25.238136,252.016907,398.252441,25.579832,571.082275,393.859924,21.187893,821.503967,389.190948
16,0.080000,17.048613,958.875732,306.303864,25.245874,252.016663,398.251465,25.581976,571.084106,393.859497,21.180161,821.498413,389.188141
17,0.085000,17.058384,958.877502,306.306335,25.240658,252.016281,398.249359,25.583055,571.082825,393.860779,21.188087,821.502380,389.188080
18,0.090000,17.049503,958.874146,306.301971,25.244041,252.016449,398.253845,25.582863,571.082092,393.864502,21.183228,821.502808,389.187317
19,0.095000,17.054285,958.878296,306.303040,25.242041,252.018036,398.244751,25.580561,571.082275,393.861023,21.186920,821.504150,389.188141
20,0.100000,17.047621,958.874878,306.300232,25.239403,252.014572,398.250305,25.576523,571.079834,393.859253,21.187630,821.502258,389.185699
21,0.105000,17.050488,958.876526,306.304871,25.240246,252.016190,398.251434,25.577261,571.081970,393.858337,21.185665,821.502319,389.186401
22,0.110000,17.047342,958.875793,306.298157,25.244171,252.017075,398.247925,25.579332,571.082886,393.857819,21.184870,821.501404,389.187836
23,0.115000,17.048357,958.872559,306.302338,25.243963,252.017227,398.251587,25.581450,571.083191,393.864105,21.187979,821.502625,389.192444
24,0.120000,17.048353,958.876465,306.301422,25.240685,252.018661,398.251404,25.575718,571.081909,393.859375,21.181925,821.503967,389.184784
25,0.125000,17.049637,958.877136,306.300629,25.244783,252.017624,398.253418,25.582090,571.080444,393.860260,21.185598,821.505859,389.187744
